44c89333,0,0,0,3,3,4,4,4,4,7,9,11,11,9,8,14,14,19,17,13,11,4,4,0,0,0,0,0,0,0,0,0,0,4,8,10,10,9,8,8,8,9,6,8,12,14,15,16,12,8,3,3,2,0,0,0
44c92ecf,0,0,0,0,4,5,5,5,5,5,5,6,6,6,6,6,6,6,6,6,6,6,6,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12,19,20,20,20,20,0,0,0,0,0,0,0,0,0,0,0
44cf7fa0,0,0,3,4,3,2,3,3,3,3,3,4,3,6,9,9,9,8,9,9,6,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,17,18,14,6,8,6,8,7,7,6,0,0,0,0,0,0,0
44d48558,0,0,0,3,2,3,2,7,8,10,9,8,7,7,9,10,16,15,12,4,6,6,5,0,0,0,0,0,0,0,0,0,0,0,6,8,10,10,9,7,7,10,7,13,17,19,15,4,4,3,0,0,0,0,0,0
44d55ac5,0,0,0,0,0,5,7,8,7,7,8,9,7,8,8,14,14,14,11,10,10,7,4,4,3,0,0,0,0,0,0,0,0,0,4,5,7,9,10,12,13,13,14,13,13,13,12,11,10,6,0,0,0,0,0,0
44d6c0de,0,0,0,0,0,5,8,10,9,7,3,4,4,4,10,12,20,20,20,7,3,0,0,0,0,0,0,0,0,0,0,0,0,4,6,7,7,10,9,10,9,8,9,11,14,13,11,3,3,3,3,3,3,0,0,0
44dcbe50,0,0,0,0,0,0,0,12,14,14,7,4,3,3,3,4,3,4,4,4,3,4,4,4,4,4,3,0,0,0,0,0,0,0,2,4,4,4,3,3,3,9,13,15,19,13,9,4,0,0,0,0,0,0,0,0
44e43774,0,0,0,0,0,3,4,3,3,4,4,3,3,4,4,3,3,3,3,3,3,3,2,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12,16,16,10,6,2,0,0,0,0,0,0,0,0,0,0
44e8814e,0,0,0,0,12,15,15,14,5,5,5,6,6,7,6,7,7,12,12,14,15,13,10,8,0,0,0,0,0,0,0,0,0,2,4,6,12,13,14,15,15,14,16,17,14,15,12,10,4,4,3,3,1,0,0,0
44ebb49a,0,0,0,0,4,6,7,6,6,6,8,8,6,6,5,5,4,4,5,6,7,9,7,5,0,0,0,0,0,0,0,0,0,0,0,0,0,11,14,15,9,8,8,12,15,17,11,0,0,0,0,0,0,0,0,0
45005eb9,0,0,0,0,0,3,3,3,6,7,8,9,8,9,9,9,8,7,6,5,3,2,2,2,2,0,0,0,0,0,0,0,0,0,0,0,0,10,15,14,12,5,5,7,17,17,9,0,0,0,0,0,0,0,0,0
4512efbf,0,0,0,0,0,0,9,11,13,12,14,14,11,13,10,8,6,6,7,8,7,6,7,9,8,6,0,0,0,0,0,0,0,0,0,6,6,13,18,18,14,15,15,19,18,15,9,7,5,4,3,0,0,0,0,0
4513b886,0,0,0,0,0,5,11,15,15,10,9,8,8,7,6,7,7,9,10,11,11,13,12,6,0,0,0,0,0,0,0,0,0,9,12,13,12,8,9,7,6,6,7,7,7,7,9,9,11,13,13,11,4,0,0,0
45185ad9,0,0,0,0,0,2,3,4,5,6,7,7,8,12,15,13,10,7,3,3,4,3,3,4,3,0,0,0,0,0,0,0,0,0,0,0,3,7,10,10,8,11,15,15,13,12,6,4,3,3,2,0,0,0,0,0
451e53e6,0,0,0,0,0,0,0,9,12,13,13,11,9,8,9,12,17,14,5,3,3,3,3,5,4,4,4,0,0,0,0,0,7,9,10,7,6,6,6,4,4,10,9,10,7,12,17,18,13,6,0,0,0,0,0,0
451efaf7,0,0,0,0,5,6,7,8,8,6,6,6,3,3,3,3,7,7,9,10,9,6,5,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,14,16,12,12,17,17,16,8,2,0,0,0,0,0,0,0,0
451f7705,0,0,0,0,0,4,5,9,10,11,12,10,11,12,13,13,13,13,12,9,6,5,5,4,4,0,0,0,0,0,0,0,0,0,0,5,6,7,8,15,18,20,20,18,15,10,11,11,9,5,3,0,0,0,0,0
451fe499,0,0,0,3,4,5,5,4,4,5,11,13,15,14,12,11,11,15,20,18,15,5,0,0,0,0,0,0,0,0,0,0,6,8,11,10,8,8,9,7,9,11,9,7,6,11,14,18,15,12,8,3,0,0,0,0
45214ab2,0,0,0,0,0,5,10,11,12,12,11,11,12,11,11,10,6,7,7,7,7,9,10,8,6,0,0,0,0,0,0,0,0,0,0,0,11,16,19,13,11,13,15,13,15,11,12,15,12,7,0,0,0,0,0,0
4524af5f,0,0,0,0,4,4,5,4,4,4,5,5,5,5,5,5,5,5,6,6,6,6,5,5,0,0,0,0,0,0,0,0,0,0,0,0,0,4,6,8,11,14,16,16,12,9,3,0,0,0,0,0,0,0,0,0
452bb369,0,0,0,0,5,7,9,14,12,10,10,9,8,7,7,10,11,11,9,12,15,14,12,8,0,0,0,0,0,0,0,0,0,3,5,6,7,8,9,16,15,17,17,16,17,18,16,13,7,3,2,3,2,0,0,0
4530b557,0,0,0,0,0,11,13,13,10,10,10,10,10,9,7,6,6,7,7,9,8,9,9,8,7,0,0,0,0,0,0,0,0,0,0,0,0,10,16,20,20,15,16,17,17,14,9,8,6,6,5,0,0,0,0,0
453d2ad3,0,0,0,0,0,13,16,18,15,13,8,4,5,7,9,10,11,6,5,7,9,12,12,11,9,0,0,0,0,0,0,0,0,0,0,10,15,15,15,15,13,14,14,16,15,14,14,5,5,4,4,3,3,3,3,0
4540e779,0,0,0,0,0,2,2,3,3,3,2,3,3,3,3,3,3,3,4,3,3,3,3,3,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,7,14,18,14,3,0,0,0,0,0,0,0,0,0,0,0
4543355d,0,0,0,4,5,5,5,5,6,6,6,6,6,7,8,8,8,7,7,9,8,7,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,10,12,14,13,12,18,18,15,6,4,2,0,0,0,0,0,0,0
45483ce4,0,0,0,0,3,4,4,4,4,4,4,3,4,4,4,4,4,4,4,4,4,3,5,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16,20,20,19,2,2,0,0,0,0,0,0,0,0,0,0
454b6290,0,0,0,0,0,0,0,9,13,20,20,18,17,9,10,10,6,5,5,5,5,5,6,5,6,6,6,0,0,0,0,4,9,10,10,9,6,4,4,4,4,4,5,10,14,20,20,20,19,8,2,0,0,0,0,0
454c0c26,0,0,0,0,5,7,10,10,7,6,3,3,3,3,3,4,3,5,12,15,11,8,6,3,0,0,0,0,0,0,0,0,0,0,2,4,8,9,9,8,9,7,7,9,10,13,13,9,5,3,2,0,0,0,0,0
4556f634,0,0,0,0,12,14,11,6,3,2,2,16,16,13,9,5,3,4,6,7,10,15,15,11,0,0,0,0,0,0,0,0,0,1,9,10,15,14,12,11,10,10,9,8,8,9,10,8,11,11,8,6,0,0,0,0
45580628,0,0,4,4,4,5,4,4,4,4,3,4,3,7,9,11,11,13,12,10,9,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,13,14,12,11,10,12,11,10,8,7,6,5,4,0,0,0,0,0,0
45596ee8,0,0,0,0,8,10,11,11,4,4,4,4,5,10,14,15,15,13,18,16,14,10,4,3,0,0,0,0,0,0,0,6,7,8,8,7,8,7,9,11,10,10,9,10,11,17,16,16,15,5,3,0,0,0,0,0
455d8b89,0,0,0,0,0,0,9,12,14,15,15,15,15,15,15,14,8,5,5,6,6,6,6,6,6,6,0,0,0,0,0,0,0,6,8,9,10,11,11,11,10,10,10,20,20,19,19,18,7,0,0,0,0,0,0,0
45602870,0,0,0,0,8,11,9,8,6,6,6,7,4,5,4,4,5,5,4,8,11,14,11,6,0,0,0,0,0,0,0,0,0,0,0,5,7,10,10,10,11,10,9,10,10,9,12,12,10,3,2,1,1,0,0,0
45607697,0,0,0,0,0,0,0,7,13,13,12,9,8,4,4,4,3,4,3,4,4,4,5,4,5,5,3,0,0,0,0,0,0,0,0,2,6,7,10,8,10,10,9,9,9,11,9,7,5,3,3,0,0,0,0,0
4561dc8d,0,0,0,0,0,4,4,4,4,4,4,5,5,6,6,6,4,4,4,3,3,4,4,4,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,5,14,18,20,20,4,2,0,0,0,0,0,0,0,0,0
456fe4f1,0,0,0,0,6,7,8,8,7,4,4,4,5,4,5,5,4,6,12,13,13,12,6,4,0,0,0,0,0,0,0,0,0,0,0,0,4,5,6,10,13,14,14,18,16,15,12,4,4,2,0,0,0,0,0,0
4572a4f4,0,0,5,8,4,4,3,4,3,3,2,3,3,3,2,2,3,3,3,8,11,16,0,0,0,0,0,0,0,0,0,0,0,0,2,2,5,5,5,5,6,6,8,11,15,13,5,1,1,1,1,1,0,0,0,0
4584a5e1,0,0,0,0,0,0,3,11,15,16,14,11,10,9,8,9,13,17,18,15,6,0,0,0,0,0,0,0,0,0,0,0,6,8,11,11,12,10,8,7,6,5,8,9,8,8,9,9,12,11,10,7,0,0,0,0
45a6b929,0,0,0,0,0,6,10,11,11,8,7,8,8,11,11,9,6,6,5,6,6,7,13,11,8,0,0,0,0,0,0,0,0,0,3,3,3,3,11,12,12,14,14,16,18,17,16,13,10,3,0,0,0,0,0,0
45a74e51,0,0,0,0,3,3,4,3,3,4,3,3,4,3,3,4,3,3,4,4,5,5,4,3,0,0,0,0,0,0,0,0,0,0,0,0,0,4,5,6,8,10,10,10,9,6,3,0,0,0,0,0,0,0,0,0
45b230c3,0,0,0,0,0,0,4,11,14,20,20,16,17,17,14,12,11,12,12,13,13,12,10,7,0,0,0,0,0,0,0,0,0,4,5,7,7,12,16,17,17,18,17,16,16,15,16,15,15,10,5,4,3,0,0,0
45b7d218,0,0,0,0,0,6,13,14,16,17,16,13,16,14,13,11,11,13,14,11,12,14,13,11,7,0,0,0,0,0,0,0,0,0,5,10,14,19,19,18,18,19,18,19,18,18,17,16,9,8,6,4,0,0,0,0
45de96a3,0,0,0,0,8,10,10,8,7,6,7,9,12,13,11,8,6,6,6,7,9,12,12,9,0,0,0,0,0,0,0,0,0,0,0,0,12,18,20,14,11,8,7,10,10,13,13,12,8,9,7,4,0,0,0,0
45df30aa,0,0,0,0,0,0,5,6,8,10,10,10,10,10,8,5,5,5,5,5,5,5,5,5,6,5,0,0,0,0,0,0,0,0,0,0,0,2,9,12,15,17,18,16,14,12,10,8,0,0,0,0,0,0,0,0
45e05997,0,0,0,0,4,4,3,3,4,7,7,9,10,13,11,12,11,8,4,5,4,3,4,4,0,0,0,0,0,0,0,0,0,0,2,5,6,7,9,10,12,11,12,10,12,12,10,10,2,0,0,0,0,0,0,0
45e47a93,0,0,0,0,0,0,4,7,12,12,13,11,11,9,8,7,4,5,5,4,4,5,5,5,5,4,0,0,0,0,0,0,0,0,0,4,5,9,10,11,12,12,10,12,12,11,9,8,7,5,3,0,0,0,0,0
45e90f0d,0,0,0,0,3,8,8,6,4,5,5,8,9,7,3,3,3,4,5,5,6,8,8,7,0,0,0,0,0,0,0,0,0,0,0,0,2,4,9,11,13,13,14,14,10,11,8,6,0,0,0,0,0,0,0,0
45eac446,0,0,0,0,0,0,2,7,9,10,8,3,4,4,8,13,17,16,12,5,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,7,8,10,9,9,11,11,10,10,3,3,4,3,3,4,3,3,3,2,0
45f94625,0,0,0,5,7,8,10,9,8,5,5,5,4,13,17,19,16,17,16,16,14,11,7,0,0,0,0,0,0,0,0,0,0,5,9,10,12,13,14,13,15,12,12,13,11,12,12,13,13,10,6,5,2,0,0,0
45fa69cb,0,0,3,4,5,5,5,5,5,4,4,4,8,11,13,13,14,15,15,14,13,11,0,0,0,0,0,0,0,0,0,0,0,0,0,8,12,14,14,13,13,14,14,12,9,10,10,9,8,7,4,0,0,0,0,0
460a19a8,0,0,4,5,5,6,4,4,4,4,4,4,4,11,14,15,13,14,15,15,15,13,0,0,0,0,0,0,0,0,0,0,0,0,0,5,8,11,13,15,15,15,15,14,12,10,9,9,9,8,5,0,0,0,0,0
4613704d,0,0,0,0,7,10,11,11,9,8,7,4,5,4,5,5,8,11,11,10,12,12,6,5,0,0,0,0,0,0,0,0,0,0,3,5,5,10,11,12,11,11,13,14,14,16,15,11,8,2,0,0,0,0,0,0
46140696,0,0,0,0,0,0,0,5,6,6,7,7,9,9,11,11,11,4,3,3,3,3,3,3,3,3,3,0,0,0,0,0,0,0,0,0,3,5,11,13,15,14,13,10,9,10,10,0,0,0,0,0,0,0,0,0
4617bf69,0,0,0,0,4,6,8,9,10,11,10,10,3,4,12,15,15,12,11,9,10,11,8,6,0,0,0,0,0,0,0,0,0,2,5,7,8,8,10,11,14,15,14,16,15,14,15,13,9,3,3,2,0,0,0,0
46188807,0,0,0,0,8,12,13,12,10,11,10,9,10,7,5,8,8,9,9,10,15,13,11,10,0,0,0,0,0,0,0,0,0,3,5,9,10,11,13,13,13,13,14,13,14,16,19,16,12,6,0,0,0,0,0,0
461d8557,0,0,0,0,0,0,8,15,16,13,8,8,14,11,10,4,3,6,10,11,13,15,14,10,0,0,0,0,0,0,0,0,0,4,5,11,11,11,13,11,11,12,11,10,11,10,14,15,12,8,3,3,3,0,0,0
4625e34a,0,0,0,0,0,7,9,8,5,4,5,5,5,5,5,7,9,5,4,3,3,5,9,8,7,0,0,0,0,0,0,0,0,0,0,0,0,5,10,12,12,15,15,15,15,14,5,0,0,0,0,0,0,0,0,0
46414987,0,0,0,0,0,4,4,4,5,5,5,4,5,4,4,4,4,5,4,5,4,4,3,3,3,0,0,0,0,0,0,0,0,0,0,0,0,0,6,8,9,10,10,10,11,8,6,5,0,0,0,0,0,0,0,0
4661796a,0,0,0,0,4,5,5,6,5,5,5,5,5,6,6,6,6,6,6,6,5,5,5,4,0,0,0,0,0,0,0,0,0,0,0,0,0,6,7,9,11,12,11,11,12,11,7,5,4,0,0,0,0,0,0,0
466a4336,0,0,0,0,0,0,2,6,7,8,7,6,7,7,8,9,8,9,8,4,3,3,3,3,3,3,0,0,0,0,0,0,0,0,0,0,7,10,11,11,11,10,9,7,7,8,8,6,5,4,0,0,0,0,0,0
466b5335,0,0,0,0,0,0,0,13,17,18,18,17,14,9,9,10,6,5,5,5,5,5,5,5,5,5,5,0,0,0,0,0,4,9,9,9,9,6,6,5,5,11,14,17,20,20,14,10,10,3,0,0,0,0,0,0
4670863c,0,0,0,0,8,11,12,7,4,4,4,4,3,7,10,11,7,7,4,4,6,13,11,7,0,0,0,0,0,0,0,0,0,2,3,4,3,9,11,12,13,13,12,11,10,7,8,8,8,6,4,0,0,0,0,0
46713454,0,0,0,0,3,3,3,4,4,4,4,5,5,4,4,4,5,5,5,4,4,5,5,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,8,13,17,19,15,9,0,0,0,0,0,0,0,0,0,0,0
4679feaa,0,0,0,0,0,0,0,9,11,9,10,11,10,9,8,6,6,6,4,4,4,4,5,5,5,5,4,0,0,0,0,0,0,0,0,0,0,5,7,13,16,20,18,16,12,11,10,4,3,0,0,0,0,0,0,0
467a5dff,0,0,0,0,0,0,7,11,10,8,7,6,6,11,9,12,10,9,7,4,4,4,4,4,3,2,0,0,0,0,0,0,0,0,0,4,8,10,9,8,9,7,12,13,16,15,13,9,5,0,0,0,0,0,0,0
46808341,0,0,0,0,0,0,5,9,13,13,12,12,11,11,17,16,16,13,6,5,5,5,5,4,4,4,0,0,0,0,0,0,4,7,9,9,9,9,7,9,8,8,8,18,19,19,18,13,8,4,0,0,0,0,0,0
46818f08,0,0,0,0,0,0,2,7,8,9,11,11,9,10,15,15,15,8,5,5,5,4,5,4,2,0,0,0,0,0,0,0,0,4,5,6,6,7,10,14,13,14,9,7,7,8,8,8,6,5,5,5,3,0,0,0
4681df9e,0,0,0,2,3,3,3,4,4,4,3,3,7,8,9,10,10,8,9,7,6,6,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,13,16,17,7,9,11,10,10,10,6,0,0,0,0,0,0,0,0
4686bff6,0,0,0,0,0,0,9,12,12,11,6,6,5,5,5,5,5,5,5,5,6,6,5,5,5,5,0,0,0,0,0,0,0,0,0,2,3,4,4,4,10,16,20,20,20,15,7,3,0,0,0,0,0,0,0,0
468bc8c0,0,0,0,10,12,13,13,5,5,4,5,5,5,5,5,7,12,15,20,20,18,17,15,0,0,0,0,0,0,0,0,0,0,7,10,12,12,11,10,10,11,10,10,10,13,18,16,16,15,10,4,3,3,0,0,0
46929fcc,0,0,0,0,0,0,0,8,9,11,9,6,7,3,4,3,3,4,3,4,4,3,3,3,3,3,3,0,0,0,0,0,0,0,0,0,3,4,4,6,12,13,13,12,11,8,6,4,0,0,0,0,0,0,0,0
469bf193,0,0,0,0,6,6,7,7,10,12,10,8,9,10,9,9,10,8,7,6,8,10,9,8,0,0,0,0,0,0,0,0,0,0,0,5,7,7,9,14,12,18,16,13,13,14,11,10,11,7,2,0,0,0,0,0
46a279a9,0,0,0,0,6,6,6,8,10,9,9,10,10,9,10,10,10,8,9,10,15,14,11,9,0,0,0,0,0,0,0,0,0,1,0,6,10,13,13,13,13,13,13,11,10,11,19,15,14,11,3,0,0,0,0,0
46ab176c,0,0,0,0,0,6,13,15,14,4,3,3,4,4,4,6,8,9,9,6,6,8,11,10,7,0,0,0,0,0,0,0,0,0,0,8,10,13,13,13,13,12,11,10,11,9,5,3,3,3,3,3,3,2,2,0
46bc20b4,0,0,0,0,0,9,14,14,15,15,12,10,8,6,7,6,6,11,14,16,17,16,12,11,7,0,0,0,0,0,0,0,0,4,5,6,11,14,15,17,15,17,16,16,15,14,13,12,13,10,8,3,2,0,0,0
46c133bc,0,0,0,0,2,9,10,9,10,9,9,8,7,7,7,7,6,7,9,9,15,16,12,4,0,0,0,0,0,0,0,0,9,11,13,9,8,9,6,6,7,7,5,7,6,9,9,8,12,12,11,8,0,0,0,0
46c3dd10,0,0,3,3,4,5,5,5,4,4,5,4,10,13,13,13,12,11,11,11,9,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,10,15,17,18,19,15,14,9,9,9,7,5,0,0,0,0,0,0
46c6f447,0,0,0,0,0,3,5,9,10,11,10,10,10,11,12,19,19,17,15,5,5,5,5,5,5,0,0,0,0,0,0,0,8,12,13,14,14,8,4,4,4,4,4,4,5,11,12,17,18,18,10,7,0,0,0,0
46cdecd0,0,0,0,0,8,8,10,10,11,11,12,9,7,4,4,10,11,15,17,18,17,15,11,6,0,0,0,0,0,0,0,0,0,0,6,7,8,14,16,18,17,15,15,13,14,17,18,14,7,6,5,4,0,0,0,0
46d2d437,0,0,0,0,0,0,9,11,12,10,7,5,4,5,4,3,10,11,8,3,3,4,4,3,4,3,0,0,0,0,0,0,0,0,0,1,7,9,10,11,11,10,9,11,13,12,10,6,3,0,0,0,0,0,0,0
46d3dd75,0,0,0,0,0,13,15,15,10,12,9,7,7,7,7,3,3,2,3,4,9,18,16,15,9,0,0,0,0,0,0,2,4,4,3,4,6,9,9,11,11,13,12,14,14,16,16,14,12,6,4,0,0,0,0,0
46d89fb6,0,0,0,0,0,0,17,18,18,17,14,6,6,6,8,8,8,10,7,8,9,8,7,9,8,6,0,0,0,0,0,0,0,5,6,9,11,11,14,13,12,11,11,10,10,9,10,12,10,10,9,9,6,0,0,0
46db0ea9,0,0,0,7,9,10,8,7,8,6,3,3,4,3,7,10,10,10,12,18,16,14,12,0,0,0,0,0,0,0,0,0,0,2,4,5,10,13,14,15,11,10,8,9,15,19,17,9,4,4,4,4,0,0,0,0
46e3d026,0,0,0,2,2,3,3,3,3,2,6,6,6,7,6,7,11,12,9,5,3,3,3,0,0,0,0,0,0,0,0,0,0,0,0,2,4,7,9,8,7,3,7,9,13,14,13,6,0,0,0,0,0,0,0,0
46e67d6e,0,0,0,0,7,12,16,16,9,7,4,4,5,5,7,13,15,18,19,14,17,17,11,7,0,0,0,0,0,0,0,0,3,7,12,13,14,13,10,12,12,13,12,11,10,15,16,17,15,14,4,0,0,0,0,0
46ec6ea0,0,0,0,0,0,0,6,7,8,8,7,4,5,5,6,5,6,5,6,5,5,5,5,5,4,3,0,0,0,0,0,0,0,0,0,0,0,0,7,10,12,15,15,14,13,11,8,5,0,0,0,0,0,0,0,0
46f435cd,0,0,0,0,9,10,11,11,10,8,9,9,14,13,13,13,8,8,8,8,10,14,12,10,0,0,0,0,0,0,0,0,0,0,0,3,15,19,20,19,13,11,11,11,15,15,14,16,12,10,4,0,0,0,0,0
46f92ef6,0,0,0,0,0,4,5,6,6,4,7,7,6,2,3,3,3,3,3,4,4,4,4,4,2,0,0,0,0,0,0,0,0,0,0,0,0,5,8,6,7,8,14,15,11,6,4,0,0,0,0,0,0,0,0,0
47030e83,0,0,0,0,0,3,3,3,3,3,3,3,3,3,3,3,3,3,2,2,3,3,3,3,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13,19,20,5,0,0,0,0,0,0,0,0,0,0,0
4703b516,0,0,0,0,0,0,5,8,8,9,10,9,10,12,13,16,14,12,8,5,5,4,4,4,5,4,0,0,0,0,0,0,5,9,11,11,9,4,3,4,4,5,5,5,14,20,20,20,16,0,0,0,0,0,0,0
47169ea4,0,0,0,0,0,0,7,11,11,9,8,9,8,9,7,5,4,5,5,4,4,5,6,6,5,3,0,0,0,0,0,0,0,0,2,5,6,8,6,7,6,9,19,16,10,13,11,6,5,2,0,0,0,0,0,0
471b316c,0,0,0,0,0,0,0,0,8,14,19,14,10,5,5,5,5,5,4,4,4,4,4,4,0,0,0,0,0,2,3,3,3,3,2,3,3,3,2,2,2,3,12,15,16,16,10,7,4,0,0,0,0,0,0,0
471b3ad4,0,0,0,0,8,10,11,13,5,6,8,7,7,7,7,6,6,6,6,5,10,11,12,11,0,0,0,0,0,0,0,0,0,0,0,0,4,5,9,14,16,18,18,18,17,14,12,8,7,2,0,0,0,0,0,0
471d57a9,0,0,0,0,0,0,4,8,10,8,8,7,8,9,10,12,10,9,4,4,4,4,3,3,3,3,0,0,0,0,0,0,0,0,0,8,9,10,10,7,4,3,3,9,18,20,20,7,3,0,0,0,0,0,0,0
47210cb1,0,0,0,0,0,0,8,10,11,10,8,7,7,10,13,12,10,4,4,4,3,4,4,4,4,4,0,0,0,0,0,0,0,0,0,5,8,9,10,7,7,6,7,12,18,19,19,11,3,0,0,0,0,0,0,0
47252fb7,0,0,0,0,2,3,3,3,4,4,4,5,4,4,4,4,4,4,3,4,3,4,4,4,0,0,0,0,0,0,0,0,0,0,0,0,0,3,5,8,9,8,7,7,7,8,8,4,0,0,0,0,0,0,0,0
472ee09c,0,0,0,0,0,7,12,13,10,9,7,6,6,5,6,6,6,5,5,5,6,9,8,7,6,0,0,0,0,0,0,0,0,0,0,0,4,8,9,12,20,19,18,17,16,8,4,3,3,3,0,0,0,0,0,0
47329d2e,0,0,0,0,0,11,12,7,4,3,4,4,11,12,13,3,3,3,3,6,7,8,9,10,8,0,0,0,0,0,0,0,0,0,0,0,11,13,11,12,10,9,10,9,9,10,13,11,10,3,0,0,0,0,0,0
473bbe62,0,0,0,3,4,5,5,4,4,5,4,11,13,11,6,8,8,9,9,10,10,8,7,0,0,0,0,0,0,0,0,0,0,0,0,8,10,11,11,9,10,13,13,10,10,9,7,7,7,6,3,0,0,0,0,0
4744a2a9,0,0,0,0,0,0,5,14,14,7,4,4,5,9,9,8,5,2,3,3,3,5,6,6,5,4,0,0,0,0,0,0,0,0,0,0,0,5,14,15,12,12,11,12,14,11,3,3,3,3,3,0,0,0,0,0
474770f7,0,0,0,0,0,0,2,5,12,13,10,10,9,9,9,9,9,7,5,6,6,7,5,0,0,0,0,0,0,0,0,0,0,0,0,0,8,11,14,12,11,10,11,9,5,5,5,3,4,4,3,4,4,3,4,3
47552e0d,0,0,0,0,3,3,4,4,4,4,4,3,4,4,5,5,4,4,5,5,3,3,3,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,10,12,13,14,12,7,6,0,0,0,0,0,0,0,0,0
4760c7f2,0,0,0,0,8,12,15,11,9,5,3,3,3,3,9,14,15,9,9,12,18,17,12,5,0,0,0,0,0,0,0,0,0,5,10,12,10,9,9,10,9,10,9,11,11,12,17,17,17,5,4,3,2,0,0,0
4766a8d5,0,0,0,0,3,4,5,4,5,5,5,5,5,5,5,5,5,4,5,5,5,5,5,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,6,12,16,18,15,13,8,2,0,0,0,0,0,0,0,0,0
476b41a3,0,0,0,0,0,0,0,0,9,18,19,19,13,5,5,4,4,4,4,5,5,5,5,5,4,3,0,0,0,0,4,5,5,5,4,4,4,3,3,4,5,4,4,4,4,15,17,17,16,9,0,0,0,0,0,0
476f5640,0,0,0,0,0,0,0,0,8,13,14,14,11,4,5,5,11,15,16,16,10,6,0,0,0,0,0,0,0,0,0,0,0,3,4,4,4,8,10,10,11,12,14,13,13,11,8,4,4,4,5,3,3,0,0,0
4778601e,0,0,0,4,5,3,4,5,5,4,8,7,6,11,12,14,15,19,16,12,4,4,4,0,0,0,0,0,0,0,0,0,0,5,6,9,9,8,9,8,9,12,15,13,9,9,5,6,7,7,7,5,4,0,0,0
47874a7c,0,0,0,0,0,4,5,5,5,5,4,4,4,4,4,4,4,4,4,4,4,4,4,4,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,16,19,20,14,4,0,0,0,0,0,0,0,0,0,0
4788a1e9,0,0,0,0,0,4,8,10,12,8,8,9,8,10,8,8,9,11,11,12,13,12,5,0,0,0,0,0,0,0,0,0,5,6,10,10,10,8,8,8,7,7,8,8,7,7,8,8,10,12,11,8,0,0,0,0
478e6b1d,0,0,0,0,0,13,14,14,8,8,7,7,6,7,7,6,6,5,4,4,6,9,15,14,9,0,0,0,0,0,0,0,3,3,4,3,6,6,9,11,11,12,15,16,16,16,13,12,10,3,0,0,0,0,0,0
479a3ff4,0,0,0,0,10,12,11,11,8,9,9,10,12,10,9,8,8,9,10,11,15,14,10,9,0,0,0,0,0,0,0,0,0,8,10,12,14,11,11,11,11,10,9,8,9,10,7,9,14,17,14,8,2,0,0,0
479bcb38,0,0,0,0,0,4,6,7,4,4,4,4,4,4,4,4,3,3,4,3,3,4,3,3,3,0,0,0,0,0,0,0,0,0,0,0,0,4,7,11,10,9,9,8,7,5,3,3,2,0,0,0,0,0,0,0
47a46298,0,0,0,0,3,5,5,11,10,11,11,10,11,9,8,9,10,10,10,10,13,10,7,0,0,0,0,0,0,0,0,0,7,9,9,10,9,8,8,6,7,7,7,9,10,10,9,7,10,10,12,9,0,0,0,0
47a5939c,0,0,0,0,0,0,3,6,7,7,6,6,8,11,11,7,4,4,4,4,4,4,4,4,3,3,0,0,0,0,0,0,0,0,0,7,8,8,6,4,3,3,11,16,20,20,4,0,0,0,0,0,0,0,0,0
47c1b1a6,0,0,0,0,0,0,3,5,11,13,14,11,10,9,8,8,7,7,8,7,7,6,7,5,4,4,0,0,0,0,0,0,0,0,4,4,6,11,11,12,13,12,9,9,10,9,8,11,13,12,0,0,0,0,0,0
47c31a3c,0,0,0,0,0,5,7,10,12,13,13,11,10,10,8,8,9,8,8,9,9,10,11,9,6,0,0,0,0,0,0,0,0,0,8,11,13,15,9,8,9,9,12,14,12,12,13,13,12,10,6,0,0,0,0,0
47c49e33,0,0,0,0,5,6,7,7,7,7,8,9,10,10,7,7,7,6,7,7,13,12,11,8,0,0,0,0,0,0,0,0,0,0,0,7,9,11,9,9,9,12,13,13,11,15,18,17,8,0,0,0,0,0,0,0
47ca093f,0,0,0,0,0,0,0,9,12,14,13,10,7,5,5,5,5,4,4,5,5,6,5,5,5,4,3,0,0,0,0,0,0,0,3,5,10,10,10,9,10,11,10,10,9,9,8,7,6,4,0,0,0,0,0,0
