0cb5ff2b,70.0078125,0.0892956792092,129,0.164540816327,82.78125,0.105588329082,146,0.186224489796,34602,44.1352040816,195,0.248724489796,24,5,23,5,1.05555555556
0cbf1f51,71.22265625,0.0908452248087,119,0.151785714286,80.42578125,0.102583904656,139,0.177295918367,33865,43.1951530612,196,0.25,22,3,24,5,1.0
0ccdc7d5,45.13671875,0.0575723453444,79,0.100765306122,53.24609375,0.0679159359056,85,0.108418367347,18059,23.0344387755,103,0.13137755102,25,6,21,10,1.72727272727
0cd08a6b,80.59765625,0.102803132972,140,0.178571428571,83.64453125,0.106689453125,140,0.178571428571,29535,37.6721938776,174,0.22193877551,23,4,22,3,1.0
0cd45f5a,74.7265625,0.0953144929847,96,0.122448979592,75.2265625,0.0959522480867,93,0.11862244898,26402,33.6760204082,124,0.158163265306,26,7,20,3,1.11764705882
0cd66a60,43.71875,0.0557637117347,95,0.121173469388,55.40625,0.0706712372449,103,0.13137755102,27852,35.5255102041,154,0.196428571429,22,3,23,6,1.11764705882
0cd69362,62.01953125,0.0791065449617,106,0.135204081633,66.62890625,0.0849858498087,109,0.139030612245,27135,34.6109693878,151,0.192602040816,21,2,22,9,1.46153846154
0ce10896,21.25390625,0.0271095742985,56,0.0714285714286,17.37890625,0.0221669722577,52,0.0663265306122,16179,20.6364795918,88,0.112244897959,24,5,16,8,2.375
0ce2260c,56.76171875,0.0724001514668,105,0.133928571429,68.98828125,0.0879952566964,112,0.142857142857,25301,32.2716836735,147,0.1875,25,6,22,6,1.1875
0ce7ec02,54.453125,0.0694555165816,102,0.130102040816,81.7109375,0.104223134566,133,0.169642857143,27364,34.9030612245,164,0.209183673469,25,6,22,6,1.1875
0ce93aba,54.7265625,0.0698042889031,98,0.125,71.328125,0.0909797512755,114,0.145408163265,36406,46.4362244898,191,0.24362244898,23,4,22,6,1.1875
0ceaee43,64.5078125,0.0822803730867,126,0.160714285714,60.5859375,0.0772779815051,119,0.151785714286,31080,39.6428571429,186,0.237244897959,21,2,24,5,1.0
0cefad6f,38.66796875,0.0493213887117,78,0.0994897959184,53.73828125,0.0685437260842,93,0.11862244898,21763,27.7589285714,123,0.156887755102,26,7,20,7,1.46153846154
0cf61841,52.23046875,0.0666204958546,96,0.122448979592,60.55078125,0.0772331393495,97,0.123724489796,22079,28.1619897959,132,0.168367346939,23,4,22,7,1.26666666667
0d07cc8d,50.3515625,0.0642239317602,100,0.127551020408,69.75,0.0889668367347,120,0.15306122449,26664,34.0102040816,163,0.207908163265,24,5,22,7,1.26666666667
0d08b686,35.01953125,0.0446677694515,71,0.0905612244898,42.26953125,0.0539152184311,81,0.103316326531,14115,18.0038265306,96,0.122448979592,24,5,21,8,1.46153846154
0d0e551a,80.8359375,0.103107063138,134,0.170918367347,95.1171875,0.12132294324,144,0.183673469388,34500,44.0051020408,178,0.227040816327,24,5,24,6,1.05555555556
0d144699,54.828125,0.0699338329082,89,0.113520408163,54.4296875,0.0694256218112,92,0.117346938776,22798,29.0790816327,130,0.165816326531,26,7,20,5,1.26666666667
0d1e2661,47.5546875,0.0606564891582,117,0.149234693878,56.6328125,0.0722357302296,128,0.163265306122,44524,56.7908163265,241,0.307397959184,23,4,21,6,1.26666666667
0d289f1f,65.64453125,0.0837302694515,116,0.147959183673,70.17578125,0.0895099250638,125,0.15943877551,20637,26.3227040816,140,0.178571428571,21,2,21,4,1.11764705882
0d2a77b2,38.25,0.0487882653061,80,0.102040816327,43.0078125,0.054856903699,85,0.108418367347,19250,24.5535714286,121,0.154336734694,21,2,20,9,1.72727272727
0d3166cd,55.90625,0.0713089923469,114,0.145408163265,62.375,0.0795599489796,115,0.146683673469,22446,28.6301020408,148,0.188775510204,24,5,21,8,1.46153846154
0d344da7,49.28125,0.0628587372449,91,0.116071428571,47.65625,0.0607860331633,87,0.110969387755,22176,28.2857142857,125,0.15943877551,25,6,19,8,1.72727272727
0d349a9a,44.640625,0.0569395727041,86,0.109693877551,48.46875,0.0618223852041,82,0.104591836735,17808,22.7142857143,111,0.141581632653,22,3,19,6,1.46153846154
0d3aac4a,55.07421875,0.0702477279974,101,0.128826530612,58.08984375,0.0740941884566,103,0.13137755102,22477,28.6696428571,135,0.172193877551,25,6,21,8,1.46153846154
0d40e09c,46.26171875,0.059007294324,90,0.114795918367,44.90234375,0.0572733976403,86,0.109693877551,21397,27.2920918367,129,0.164540816327,22,3,20,9,1.72727272727
0d44bf03,54.33203125,0.0693010602679,106,0.135204081633,73.85546875,0.0942034040179,128,0.163265306122,37225,47.4808673469,202,0.257653061224,22,3,23,6,1.11764705882
0d510c9c,47.0,0.0599489795918,93,0.11862244898,85.1484375,0.108607700893,133,0.169642857143,44042,56.1760204082,226,0.288265306122,24,5,21,5,1.1875
0d515647,84.59765625,0.107905173788,140,0.178571428571,81.67578125,0.104178292411,143,0.182397959184,29615,37.7742346939,185,0.235969387755,23,4,23,4,1.0
0d548534,52.91796875,0.0674974091199,95,0.121173469388,61.51953125,0.0784687898597,109,0.139030612245,29545,37.6849489796,166,0.211734693878,25,6,20,7,1.46153846154
0d549f86,57.1328125,0.0728734853316,104,0.132653061224,47.4765625,0.0605568399235,96,0.122448979592,28352,36.1632653061,163,0.207908163265,24,5,22,5,1.11764705882
0d55fced,69.7265625,0.0889369419643,125,0.15943877551,87.2578125,0.11129823023,144,0.183673469388,28062,35.7933673469,170,0.216836734694,23,4,21,3,1.05555555556
0d5e279d,61.59375,0.0785634566327,123,0.156887755102,76.0546875,0.0970085299745,132,0.168367346939,40254,51.3443877551,215,0.274234693878,24,5,21,5,1.1875
0d63d680,59.50390625,0.0758978396046,104,0.132653061224,75.52734375,0.0963358976403,121,0.154336734694,25985,33.1441326531,150,0.191326530612,25,6,21,5,1.1875
0d6b3fe4,87.2734375,0.111318160077,149,0.190051020408,82.625,0.105389030612,145,0.184948979592,32818,41.8596938776,188,0.239795918367,24,5,25,6,1.0
0d6ff8e0,53.15625,0.0678013392857,105,0.133928571429,83.3125,0.106265943878,131,0.167091836735,26398,33.6709183673,155,0.197704081633,24,5,24,5,1.0
0d704bbf,42.27734375,0.0539251833546,68,0.0867346938776,42.12109375,0.0537258848852,67,0.0854591836735,12831,16.3660714286,77,0.0982142857143,23,4,18,9,2.11111111111
0d7516ac,56.734375,0.0723652742347,94,0.119897959184,73.265625,0.0934510522959,110,0.140306122449,27306,34.8290816327,150,0.191326530612,25,8,22,3,0.894736842105
0d779e09,65.45703125,0.0834911112883,109,0.139030612245,72.88671875,0.0929677535077,115,0.146683673469,23051,29.4017857143,139,0.177295918367,25,6,24,5,1.0
0d83d837,101.94140625,0.13002730389,166,0.211734693878,108.12109375,0.137909558355,165,0.210459183673,40105,51.1543367347,223,0.28443877551,24,5,24,5,1.0
0d8acee5,73.24609375,0.0934261399872,136,0.173469387755,87.53515625,0.111651985013,150,0.191326530612,39163,49.9528061224,216,0.275510204082,23,6,24,5,0.894736842105
0d8e7163,29.04296875,0.0370446029974,50,0.0637755102041,27.10546875,0.034573301977,50,0.0637755102041,16755,21.3711734694,86,0.109693877551,24,5,17,12,3.8
0d94a4cc,46.61328125,0.0594557158801,84,0.107142857143,50.31640625,0.0641790896046,86,0.109693877551,17857,22.7767857143,109,0.139030612245,24,5,18,7,1.72727272727
0d968d19,46.58203125,0.0594158561862,78,0.0994897959184,45.87890625,0.058519013074,82,0.104591836735,16731,21.3405612245,105,0.133928571429,24,5,24,9,1.26666666667
0d9b1f73,61.73828125,0.0787478077168,110,0.140306122449,76.06640625,0.0970234773597,125,0.15943877551,36523,46.5854591837,186,0.237244897959,22,7,24,5,0.789473684211
0db073ba,65.78125,0.0839046556122,112,0.142857142857,70.265625,0.0896245216837,120,0.15306122449,36114,46.0637755102,200,0.255102040816,23,4,21,4,1.11764705882
0db187ab,93.453125,0.119200414541,153,0.195153061224,77.3203125,0.0986228475765,135,0.172193877551,34188,43.6071428571,197,0.251275510204,22,3,25,6,1.0
0dbbb764,53.4921875,0.0682298309949,93,0.11862244898,53.1875,0.0678411989796,93,0.11862244898,15452,19.7091836735,99,0.126275510204,23,4,21,6,1.26666666667
0dbeb9cd,64.265625,0.0819714604592,124,0.158163265306,71.4921875,0.0911890146684,129,0.164540816327,36474,46.5229591837,206,0.262755102041,21,2,24,5,1.0
0dbf1f60,32.953125,0.0420320471939,63,0.0803571428571,32.546875,0.0415138711735,63,0.0803571428571,9992,12.7448979592,71,0.0905612244898,24,5,19,10,2.11111111111
0dbf8245,30.6796875,0.0391322544643,51,0.0650510204082,11.65625,0.0148676658163,37,0.047193877551,10034,12.7984693878,60,0.0765306122449,23,4,16,13,6.33333333333
0dc4e47c,33.44921875,0.0426648198342,53,0.0676020408163,12.28515625,0.0156698421556,34,0.0433673469388,15993,20.3992346939,85,0.108418367347,23,4,16,12,4.75
0dd4b567,49.54296875,0.0631925621811,87,0.110969387755,48.97265625,0.0624651227679,91,0.116071428571,21067,26.8711734694,123,0.156887755102,21,2,21,9,1.58333333333
0ddc529b,75.265625,0.0960020727041,119,0.151785714286,76.2109375,0.0972078284439,123,0.156887755102,26536,33.8469387755,154,0.196428571429,20,7,24,5,0.684210526316
0dddbc9d,53.5390625,0.0682896205357,90,0.114795918367,53.2421875,0.0679109534439,96,0.122448979592,21788,27.7908163265,127,0.161989795918,23,4,19,6,1.46153846154
0de0a434,33.46875,0.0426897321429,75,0.0956632653061,43.7578125,0.055813536352,87,0.110969387755,17060,21.7602040816,111,0.141581632653,24,5,21,8,1.46153846154
0de1d423,42.35546875,0.0540248325893,84,0.107142857143,41.28515625,0.052659638074,80,0.102040816327,17063,21.7640306122,109,0.139030612245,25,6,18,7,1.72727272727
0de2a1e1,76.05859375,0.0970135124362,131,0.167091836735,73.53515625,0.0937948421556,130,0.165816326531,36929,47.1033163265,215,0.274234693878,22,3,24,7,1.11764705882
0de94fd5,52.38671875,0.066819794324,105,0.133928571429,47.37109375,0.0604223134566,98,0.125,32753,41.7767857143,180,0.229591836735,23,4,20,1,1.0
0ded338e,56.43359375,0.0719816246811,98,0.125,52.30078125,0.0667101801658,91,0.116071428571,19745,25.1849489796,121,0.154336734694,26,7,20,3,1.11764705882
0df175b1,101.9765625,0.130072146046,152,0.19387755102,95.9375,0.122369260204,143,0.182397959184,34822,44.4158163265,192,0.244897959184,25,6,25,6,1.0
0df36993,75.34765625,0.0961067044005,109,0.139030612245,68.66015625,0.0875767299107,104,0.132653061224,32405,41.3329081633,162,0.206632653061,25,6,20,5,1.26666666667
0df7bce7,24.09375,0.0307318239796,52,0.0663265306122,15.390625,0.0196308992347,32,0.0408163265306,9332,11.9030612245,66,0.0841836734694,23,4,16,13,6.33333333333
0df84d9d,37.8828125,0.0483199139031,86,0.109693877551,43.6640625,0.0556939572704,89,0.113520408163,18096,23.0816326531,121,0.154336734694,24,5,21,6,1.26666666667
0dfc6c32,35.765625,0.0456194196429,78,0.0994897959184,37.3046875,0.0475825095663,75,0.0956632653061,20618,26.2984693878,131,0.167091836735,23,4,19,8,1.72727272727
0e04af5b,60.98046875,0.0777812101403,112,0.142857142857,54.48046875,0.0694903938138,104,0.132653061224,22131,28.2283163265,145,0.184948979592,24,5,23,4,1.0
0e08cb34,46.57421875,0.0594058912628,96,0.122448979592,41.79296875,0.0533073580995,94,0.119897959184,26021,33.1900510204,142,0.18112244898,23,4,20,9,1.72727272727
0e0bcfcd,49.625,0.0632971938776,85,0.108418367347,54.484375,0.0694953762755,91,0.116071428571,19054,24.3035714286,113,0.144132653061,24,5,19,7,1.58333333333
0e0f46a7,69.0234375,0.088040098852,126,0.160714285714,97.2578125,0.12405333227,156,0.198979591837,35156,44.8418367347,200,0.255102040816,21,2,24,5,1.0
0e1ba5aa,49.125,0.0626594387755,86,0.109693877551,59.59375,0.0760124362245,99,0.126275510204,20522,26.1760204082,118,0.150510204082,24,5,21,6,1.26666666667
0e1c177c,70.73046875,0.0902174346301,123,0.156887755102,66.58984375,0.0849360251913,118,0.150510204082,26177,33.3890306122,157,0.200255102041,24,5,24,6,1.05555555556
0e1cc91d,75.6328125,0.0964704241071,138,0.176020408163,94.484375,0.120515784439,159,0.202806122449,30032,38.306122449,195,0.248724489796,24,5,24,5,1.0
0e1d0b86,69.44921875,0.0885831871811,129,0.164540816327,111.58984375,0.142333984375,166,0.211734693878,37117,47.3431122449,213,0.271683673469,23,4,22,4,1.05555555556
0e24a5d4,74.4609375,0.0949756855867,103,0.13137755102,99.859375,0.127371651786,127,0.161989795918,31948,40.75,157,0.200255102041,22,3,22,3,1.0
0e25652b,71.671875,0.0914182079082,114,0.145408163265,77.859375,0.0993104272959,120,0.15306122449,29954,38.2066326531,158,0.201530612245,22,3,24,5,1.0
0e288aa0,34.88671875,0.0444983657526,74,0.094387755102,41.71484375,0.0532077088648,80,0.102040816327,16171,20.6262755102,112,0.142857142857,23,4,19,8,1.72727272727
0e499c69,46.9296875,0.0598592952806,88,0.112244897959,54.2578125,0.0692063934949,100,0.127551020408,15934,20.3239795918,113,0.144132653061,25,6,20,7,1.46153846154
0e50e832,48.203125,0.0614835778061,83,0.105867346939,61.78125,0.0788026147959,95,0.121173469388,23360,29.7959183673,134,0.170918367347,21,2,20,9,1.72727272727
0e562f7f,62.62890625,0.0798838089923,134,0.170918367347,84.16796875,0.107357102997,148,0.188775510204,50617,64.5625,266,0.339285714286,24,5,24,5,1.0
0e5d4543,66.72265625,0.0851054288903,122,0.155612244898,107.17578125,0.136703802615,165,0.210459183673,35577,45.3788265306,202,0.257653061224,23,4,22,3,1.0
0e6062b2,107.33984375,0.136913066008,162,0.206632653061,108.41015625,0.138278260523,161,0.205357142857,39515,50.4017857143,209,0.266581632653,23,4,23,4,1.0
0e64d06c,69.21875,0.0882892219388,121,0.154336734694,65.421875,0.0834462691327,116,0.147959183673,21626,27.5841836735,142,0.18112244898,21,5,23,4,0.842105263158
0e69834a,43.06640625,0.054931640625,92,0.117346938776,59.58984375,0.0760074537628,106,0.135204081633,16219,20.6875,115,0.146683673469,21,2,20,7,1.46153846154
0e84475a,55.41015625,0.0706762197066,105,0.133928571429,58.58984375,0.0747319435587,119,0.151785714286,39243,50.0548469388,207,0.264030612245,23,4,24,7,1.11764705882
0e84a38d,74.8359375,0.0954540019133,124,0.158163265306,77.8203125,0.0992606026786,127,0.161989795918,32308,41.2091836735,181,0.230867346939,23,4,21,7,1.35714285714
0e8d8264,84.4609375,0.107730787628,140,0.178571428571,79.375,0.101243622449,129,0.164540816327,31908,40.6989795918,188,0.239795918367,23,4,21,6,1.26666666667
0e8d9cad,65.6328125,0.0837153220663,124,0.158163265306,74.6171875,0.0951749840561,140,0.178571428571,33546,42.7882653061,202,0.257653061224,21,2,24,5,1.0
0e97c380,58.1875,0.07421875,115,0.146683673469,58.140625,0.0741589604592,109,0.139030612245,29480,37.6020408163,176,0.224489795918,23,4,21,4,1.11764705882
0e987297,43.4609375,0.0554348692602,79,0.100765306122,51.2734375,0.0653997927296,85,0.108418367347,15654,19.9668367347,96,0.122448979592,24,9,21,2,0.789473684211
0e995827,64.6171875,0.0824198820153,117,0.149234693878,76.28125,0.0972975127551,132,0.168367346939,34792,44.3775510204,197,0.251275510204,21,2,24,5,1.0
0ea63e66,52.4609375,0.0669144610969,100,0.127551020408,52.96875,0.0675621811224,107,0.136479591837,25552,32.5918367347,152,0.19387755102,25,6,20,7,1.46153846154
0eb3f861,83.75390625,0.106828962054,133,0.169642857143,71.66015625,0.091403260523,116,0.147959183673,33271,42.4375,181,0.230867346939,23,4,23,6,1.11764705882
0eb52c8a,29.97265625,0.0382304288903,44,0.0561224489796,6.17578125,0.00787727200255,21,0.0267857142857,9903,12.631377551,57,0.0727040816327,24,5,16,13,6.33333333333
0ec1b9f8,45.33984375,0.0578314333546,80,0.102040816327,48.49609375,0.0618572624362,82,0.104591836735,18867,24.0650510204,112,0.142857142857,26,7,19,8,1.72727272727
0ecac533,52.796875,0.0673429528061,95,0.121173469388,48.1328125,0.0613938934949,87,0.110969387755,19676,25.0969387755,124,0.158163265306,23,4,20,4,1.1875
0ed1d241,66.9453125,0.0853894292092,127,0.161989795918,76.953125,0.0981544961735,127,0.161989795918,41772,53.2806122449,216,0.275510204082,24,5,23,6,1.11764705882
0ed43510,53.05859375,0.0676767777423,71,0.0905612244898,52.55859375,0.0670390226403,70,0.0892857142857,18685,23.8329081633,90,0.114795918367,24,5,19,9,1.9
0ed749cf,63.5234375,0.0810247927296,119,0.151785714286,61.8671875,0.0789122289541,119,0.151785714286,35334,45.068877551,198,0.252551020408,22,3,22,7,1.26666666667
0edb9aa0,65.09765625,0.0830327248087,105,0.133928571429,54.08984375,0.0689921476403,98,0.125,28645,36.5369897959,151,0.192602040816,21,5,23,4,0.842105263158
0edc215a,36.91015625,0.0470792809311,96,0.122448979592,66.14453125,0.0843680245536,118,0.150510204082,27965,35.6696428571,165,0.210459183673,24,5,20,7,1.46153846154
0f0e2f67,85.76171875,0.109389947385,146,0.186224489796,68.26171875,0.0870685188138,135,0.172193877551,37631,47.9987244898,215,0.274234693878,23,4,22,3,1.0
0f11cf1d,67.09765625,0.0855837452168,111,0.141581632653,72.86328125,0.0929378587372,110,0.140306122449,28357,36.1696428571,149,0.190051020408,26,7,23,6,1.11764705882
0f12b408,35.8828125,0.0457688934949,77,0.0982142857143,49.2734375,0.0628487723214,86,0.109693877551,30738,39.2066326531,165,0.210459183673,26,7,20,7,1.46153846154
0f142c7b,48.56640625,0.0619469467474,97,0.123724489796,75.89453125,0.0968042490434,122,0.155612244898,27381,34.924744898,153,0.195153061224,22,3,22,7,1.26666666667
0f16f4ed,75.25,0.0959821428571,137,0.174744897959,92.625,0.118144132653,156,0.198979591837,40320,51.4285714286,214,0.272959183673,24,5,23,4,1.0
0f18e0f2,49.9296875,0.0636858258929,93,0.11862244898,72.1796875,0.0920659279337,110,0.140306122449,27458,35.0229591837,152,0.19387755102,22,3,23,8,1.26666666667
0f2887c0,59.453125,0.075833067602,117,0.149234693878,71.8359375,0.091627471301,119,0.151785714286,34902,44.5178571429,180,0.229591836735,22,3,22,7,1.26666666667
0f298dfc,46.640625,0.0594905931122,90,0.114795918367,50.171875,0.0639947385204,96,0.122448979592,19758,25.2015306122,130,0.165816326531,22,3,19,8,1.72727272727
0f396023,63.40625,0.0808753188776,119,0.151785714286,64.609375,0.0824099170918,121,0.154336734694,28338,36.1454081633,172,0.219387755102,24,5,27,8,1.0
0f3b6d4d,42.89453125,0.0547124123087,66,0.0841836734694,44.13671875,0.0562968351403,69,0.0880102040816,14109,17.9961734694,81,0.103316326531,23,4,19,10,2.11111111111
0f3bcab6,45.3828125,0.0578862404337,83,0.105867346939,44.015625,0.0561423788265,83,0.105867346939,18398,23.4668367347,105,0.133928571429,26,7,19,4,1.26666666667
0f41f390,67.5703125,0.0861866230867,125,0.15943877551,67.921875,0.0866350446429,125,0.15943877551,24554,31.318877551,153,0.195153061224,24,5,23,6,1.11764705882
0f45991b,74.5,0.0950255102041,128,0.163265306122,71.71875,0.091477997449,121,0.154336734694,27448,35.0102040816,166,0.211734693878,21,6,23,4,0.789473684211
0f487473,56.62890625,0.0722307477679,103,0.13137755102,55.31640625,0.070556640625,101,0.128826530612,21717,27.700255102,136,0.173469387755,26,7,20,5,1.26666666667
0f4d8bd3,31.9375,0.0407366071429,53,0.0676020408163,28.9765625,0.036959901148,51,0.0650510204082,9938,12.6760204082,62,0.0790816326531,24,5,18,11,2.71428571429
0f6326da,51.2890625,0.0654197225765,119,0.151785714286,78.9140625,0.100655691964,134,0.170918367347,35908,45.8010204082,191,0.24362244898,24,5,20,6,1.35714285714
0f6e3b5e,64.94921875,0.0828433912628,110,0.140306122449,58.19921875,0.0742336973852,98,0.125,27249,34.756377551,155,0.197704081633,23,4,19,6,1.46153846154
0f6e8b52,45.76171875,0.0583695392219,89,0.113520408163,61.50390625,0.0784488600128,102,0.130102040816,24311,31.0089285714,144,0.183673469388,24,5,22,9,1.46153846154
0f76b35b,73.8359375,0.0941784917092,117,0.149234693878,89.9453125,0.114726163903,130,0.165816326531,36488,46.5408163265,186,0.237244897959,24,7,25,6,0.894736842105
0f859822,36.328125,0.0463368941327,62,0.0790816326531,38.0078125,0.0484793526786,66,0.0841836734694,18654,23.7933673469,98,0.125,24,5,18,10,2.375
0f9de781,55.5546875,0.0708605707908,115,0.146683673469,66.3984375,0.0846918845663,129,0.164540816327,31936,40.7346938776,193,0.246173469388,23,4,22,5,1.11764705882
0fa9359c,33.3671875,0.0425601881378,41,0.0522959183673,38.3515625,0.0489178093112,47,0.0599489795918,16452,20.9846938776,73,0.093112244898,24,5,17,11,3.16666666667
0fae45f8,57.3828125,0.0731923628827,98,0.125,65.21875,0.0831871811224,108,0.137755102041,21764,27.7602040816,129,0.164540816327,22,3,22,7,1.26666666667
0fb74bb3,59.20703125,0.0755191725128,104,0.132653061224,60.38671875,0.0770238759566,100,0.127551020408,25159,32.0905612245,147,0.1875,25,6,19,6,1.46153846154
0fb85a74,53.5625,0.0683195153061,104,0.132653061224,25.984375,0.0331433354592,84,0.107142857143,29450,37.5637755102,165,0.210459183673,23,4,22,7,1.26666666667
0fb8a58a,40.31640625,0.0514239875638,79,0.100765306122,36.07421875,0.0460130341199,75,0.0956632653061,19021,24.2614795918,121,0.154336734694,23,4,19,8,1.72727272727
0fb9b609,53.80859375,0.0686334103954,81,0.103316326531,52.48828125,0.0669493383291,80,0.102040816327,16579,21.1466836735,91,0.116071428571,23,4,21,8,1.46153846154
0fc317fd,31.6484375,0.0403679049745,79,0.100765306122,58.3984375,0.0744878029337,97,0.123724489796,21246,27.0994897959,124,0.158163265306,24,5,19,8,1.72727272727
0fd0a32d,43.671875,0.0557039221939,96,0.122448979592,74.9453125,0.0955935108418,117,0.149234693878,32374,41.2933673469,173,0.220663265306,22,3,22,7,1.26666666667
0fd2cb46,45.5,0.0580357142857,88,0.112244897959,31.65625,0.040377869898,74,0.094387755102,22094,28.181122449,130,0.165816326531,24,5,19,6,1.46153846154
0fd7ad37,57.05078125,0.0727688536352,111,0.141581632653,80.11328125,0.102185307717,123,0.156887755102,28609,36.4910714286,158,0.201530612245,21,2,23,6,1.11764705882
0fd7e670,52.95703125,0.0675472337372,100,0.127551020408,70.22265625,0.0895697146046,110,0.140306122449,24023,30.6415816327,132,0.168367346939,26,7,21,4,1.11764705882
0fd957ba,31.1484375,0.0397301498724,100,0.127551020408,44.3046875,0.0565110809949,106,0.135204081633,32902,41.9668367347,170,0.216836734694,23,4,20,7,1.46153846154
0fd97e18,39.28125,0.0501036352041,83,0.105867346939,51.625,0.0658482142857,92,0.117346938776,19606,25.0076530612,122,0.155612244898,22,3,22,9,1.46153846154
0fe6ff8a,45.1015625,0.0575275031888,97,0.123724489796,51.4453125,0.0656190210459,106,0.135204081633,27522,35.1045918367,158,0.201530612245,25,6,20,7,1.46153846154
0ff043c0,49.98046875,0.0637505978954,104,0.132653061224,55.26171875,0.0704868861607,107,0.136479591837,34351,43.8150510204,187,0.238520408163,22,5,24,5,0.894736842105
100564c3,67.01171875,0.0854741310587,107,0.136479591837,77.26953125,0.098558075574,119,0.151785714286,23723,30.2589285714,138,0.176020408163,24,5,22,7,1.26666666667
100650a3,72.1796875,0.0920659279337,121,0.154336734694,59.203125,0.075514190051,110,0.140306122449,38236,48.7704081633,205,0.261479591837,21,6,24,5,0.789473684211
10082d04,45.36328125,0.057861328125,84,0.107142857143,50.06640625,0.0638602120536,92,0.117346938776,21063,26.8660714286,129,0.164540816327,24,5,19,6,1.46153846154
100a8736,14.125,0.0180165816327,36,0.0459183673469,8.0,0.0102040816327,34,0.0433673469388,14140,18.0357142857,83,0.105867346939,23,4,17,12,3.8
100cb5c9,54.5234375,0.0695452008929,96,0.122448979592,74.640625,0.0952048788265,112,0.142857142857,25074,31.9821428571,141,0.179846938776,22,3,23,8,1.26666666667
100e3ca2,69.9921875,0.0892757493622,125,0.15943877551,78.875,0.100605867347,136,0.173469387755,40300,51.4030612245,214,0.272959183673,22,3,21,4,1.11764705882
101aece1,71.484375,0.0911790497449,122,0.155612244898,60.40625,0.0770487882653,114,0.145408163265,30234,38.5637755102,175,0.223214285714,24,5,24,7,1.11764705882
1031473e,36.73046875,0.0468500876913,99,0.126275510204,42.47265625,0.0541743064413,106,0.135204081633,29249,37.3073979592,177,0.225765306122,23,4,21,8,1.46153846154
1036e59c,97.6484375,0.124551578444,155,0.197704081633,73.78125,0.0941087372449,135,0.172193877551,44922,57.2984693878,233,0.297193877551,24,5,24,5,1.0
103ac4a9,63.4921875,0.0809849330357,122,0.155612244898,61.1328125,0.077975526148,104,0.132653061224,34566,44.0892857143,188,0.239795918367,25,6,20,5,1.26666666667
103cd5fe,74.72265625,0.095309510523,97,0.123724489796,94.65234375,0.120730030293,120,0.15306122449,36985,47.174744898,170,0.216836734694,22,3,21,4,1.11764705882
10400862,37.2578125,0.0475227200255,59,0.0752551020408,38.3984375,0.048977598852,61,0.077806122449,12008,15.3163265306,71,0.0905612244898,23,4,18,10,2.375
10430ff9,40.99609375,0.0522909359056,79,0.100765306122,47.95703125,0.0611696827168,92,0.117346938776,23105,29.4706632653,139,0.177295918367,23,4,19,7,1.58333333333
1049d3ab,51.91796875,0.0662218989158,75,0.0956632653061,48.99609375,0.0624950175383,71,0.0905612244898,20049,25.5727040816,105,0.133928571429,23,4,18,9,2.11111111111
10567f23,59.421875,0.0757932079082,108,0.137755102041,70.53125,0.0899633290816,123,0.156887755102,28024,35.7448979592,164,0.209183673469,22,3,22,6,1.1875
105beb4f,49.515625,0.063157684949,112,0.142857142857,54.484375,0.0694953762755,111,0.141581632653,25066,31.9719387755,160,0.204081632653,23,4,23,6,1.11764705882
105d9feb,75.6875,0.0965401785714,122,0.155612244898,79.9921875,0.102030851403,131,0.167091836735,38778,49.4617346939,201,0.25637755102,23,4,25,6,1.0
10616985,56.27734375,0.0717823262117,80,0.102040816327,78.69140625,0.100371691645,102,0.130102040816,58911,75.1415816327,257,0.327806122449,21,2,24,5,1.0
1064886c,87.57421875,0.11170180963,146,0.186224489796,65.40234375,0.083421356824,123,0.156887755102,46713,59.5829081633,237,0.302295918367,23,4,21,4,1.11764705882
10667faf,74.125,0.0945471938776,119,0.151785714286,67.7890625,0.0864656409439,115,0.146683673469,24742,31.5586734694,149,0.190051020408,25,6,22,7,1.26666666667
10674f7d,62.32421875,0.079495176977,109,0.139030612245,59.05078125,0.0753198740434,105,0.133928571429,24685,31.4859693878,148,0.188775510204,26,7,20,5,1.26666666667
106f9c6f,33.79296875,0.0431032764668,60,0.0765306122449,5.30078125,0.00676120057398,17,0.0216836734694,11657,14.868622449,78,0.0994897959184,23,4,16,13,6.33333333333
10707edd,37.875,0.0483099489796,73,0.093112244898,34.9765625,0.0446129623724,69,0.0880102040816,13120,16.7346938776,89,0.113520408163,26,7,18,7,1.72727272727
1072c503,45.10546875,0.0575324856505,94,0.119897959184,49.48828125,0.0631228077168,102,0.130102040816,18081,23.0625,128,0.163265306122,21,2,21,8,1.46153846154
107305d1,54.5546875,0.0695850605867,94,0.119897959184,44.8125,0.0571588010204,89,0.113520408163,19316,24.637755102,116,0.147959183673,26,7,19,4,1.26666666667
1074a7b5,49.68359375,0.0633719308036,94,0.119897959184,53.37890625,0.0680853396046,100,0.127551020408,23387,29.8303571429,138,0.176020408163,23,4,23,6,1.11764705882
10782b37,47.98828125,0.0612095424107,98,0.125,64.91796875,0.0828035315689,110,0.140306122449,28757,36.6798469388,162,0.206632653061,23,4,21,8,1.46153846154
107b51d0,22.4296875,0.0286092952806,52,0.0663265306122,24.0625,0.0306919642857,53,0.0676020408163,18340,23.3928571429,100,0.127551020408,23,4,17,11,3.16666666667
