415e1884,0.056,0.008,0.048,0.016,0.08,0.044,0.032,0.028,0.608,0.08
416182bc,0.004,0.252,0.016,0.1,0.144,0.096,0.024,0.064,0.088,0.212
4161952a,0.092,0.012,0.036,0.028,0.04,0.148,0.508,0.004,0.12,0.012
416290c3,0.028,0.016,0.108,0.624,0.012,0.124,0.048,0.008,0.032,0.0
41635d98,0.008,0.0,0.02,0.664,0.008,0.128,0.096,0.004,0.072,0.0
41635f64,0.08,0.008,0.496,0.156,0.052,0.064,0.02,0.032,0.044,0.048
41653f04,0.004,0.0,0.004,0.004,0.056,0.048,0.0,0.848,0.012,0.024
4166765c,0.032,0.004,0.04,0.104,0.096,0.172,0.08,0.0,0.412,0.06
4167c8a2,0.004,0.82,0.02,0.016,0.024,0.004,0.004,0.084,0.02,0.004
41680b46,0.004,0.0,0.032,0.92,0.0,0.016,0.0,0.004,0.02,0.004
41682bf1,0.004,0.0,0.036,0.016,0.14,0.036,0.716,0.004,0.04,0.008
41697672,0.0,0.08,0.172,0.068,0.132,0.072,0.144,0.132,0.168,0.032
4169f839,0.0,0.128,0.2,0.064,0.1,0.052,0.3,0.04,0.092,0.024
416a3dbb,0.044,0.0,0.032,0.468,0.004,0.352,0.032,0.0,0.064,0.004
416cbe6d,0.012,0.0,0.052,0.02,0.02,0.044,0.024,0.012,0.812,0.004
416ce15d,0.008,0.168,0.08,0.048,0.044,0.104,0.048,0.096,0.34,0.064
416d399c,0.004,0.0,0.004,0.004,0.0,0.0,0.988,0.0,0.0,0.0
416d6853,0.008,0.04,0.028,0.044,0.132,0.024,0.024,0.212,0.236,0.252
416dbc9b,0.0,0.076,0.024,0.1,0.028,0.012,0.0,0.6,0.076,0.084
416f505b,0.332,0.004,0.1,0.072,0.056,0.108,0.1,0.016,0.152,0.06
41716b36,0.0,0.0,0.0,0.004,0.868,0.004,0.004,0.02,0.004,0.096
4173888b,0.0,0.0,0.0,0.008,0.068,0.012,0.0,0.824,0.004,0.084
417586ec,0.88,0.0,0.024,0.012,0.004,0.008,0.032,0.028,0.004,0.008
4175d2f2,0.008,0.008,0.076,0.02,0.604,0.024,0.036,0.064,0.028,0.132
4176a686,0.82,0.004,0.048,0.016,0.0,0.02,0.028,0.012,0.044,0.008
4176f343,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
4177d4e1,0.012,0.0,0.924,0.012,0.0,0.004,0.028,0.008,0.012,0.0
417813cf,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
417b58a7,0.004,0.008,0.768,0.044,0.02,0.02,0.024,0.056,0.044,0.012
417b9a26,0.004,0.008,0.004,0.004,0.036,0.024,0.856,0.0,0.052,0.012
417cfa22,0.016,0.072,0.24,0.072,0.056,0.164,0.052,0.04,0.244,0.044
417d3aa6,0.0,0.016,0.004,0.124,0.208,0.108,0.02,0.072,0.08,0.368
417e81cc,0.0,0.98,0.004,0.0,0.0,0.0,0.0,0.016,0.0,0.0
417ef8cd,0.0,0.0,0.0,0.0,0.012,0.008,0.0,0.948,0.0,0.032
41801c4c,0.02,0.004,0.1,0.008,0.664,0.016,0.044,0.032,0.024,0.088
4180283f,0.0,0.004,0.012,0.92,0.004,0.032,0.0,0.0,0.028,0.0
4181a0c8,0.0,0.0,0.0,0.0,0.016,0.0,0.0,0.964,0.0,0.02
41832ad8,0.0,0.0,0.0,0.008,0.048,0.012,0.004,0.044,0.004,0.88
4183de4f,0.0,0.0,0.0,0.0,0.844,0.0,0.008,0.008,0.008,0.132
4185147a,0.008,0.004,0.036,0.0,0.504,0.048,0.056,0.072,0.04,0.232
4185f70d,0.0,0.152,0.024,0.068,0.008,0.016,0.008,0.612,0.012,0.1
41877d24,0.912,0.0,0.016,0.012,0.0,0.016,0.032,0.004,0.008,0.0
41882607,0.004,0.0,0.032,0.008,0.124,0.1,0.004,0.052,0.012,0.664
4189c924,0.0,0.008,0.004,0.02,0.096,0.016,0.004,0.112,0.02,0.72
41905504,0.0,0.024,0.028,0.06,0.232,0.036,0.024,0.148,0.016,0.432
41907660,0.012,0.0,0.0,0.008,0.092,0.012,0.028,0.444,0.012,0.392
4190add6,0.016,0.004,0.076,0.02,0.044,0.056,0.088,0.012,0.668,0.016
41917dd0,0.004,0.004,0.896,0.008,0.016,0.016,0.04,0.0,0.012,0.004
41953e27,0.984,0.0,0.0,0.0,0.0,0.0,0.004,0.0,0.008,0.004
419545b8,0.012,0.016,0.016,0.012,0.024,0.844,0.016,0.016,0.032,0.012
4196070a,0.0,0.004,0.02,0.86,0.012,0.052,0.012,0.008,0.024,0.008
41962fb3,0.004,0.0,0.008,0.024,0.036,0.036,0.0,0.024,0.06,0.808
4196d0f6,0.292,0.044,0.064,0.064,0.052,0.096,0.068,0.28,0.0,0.04
419737f3,0.008,0.04,0.04,0.008,0.048,0.072,0.024,0.06,0.652,0.048
4198a2c8,0.0,0.0,0.0,0.008,0.02,0.0,0.0,0.952,0.012,0.008
41995cd5,0.008,0.02,0.012,0.06,0.012,0.74,0.02,0.004,0.104,0.02
419a28db,0.016,0.036,0.052,0.1,0.096,0.228,0.372,0.012,0.036,0.052
419ca582,0.004,0.0,0.048,0.804,0.008,0.036,0.02,0.0,0.076,0.004
419d5d6b,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.992,0.0,0.008
419e73ae,0.008,0.004,0.052,0.052,0.028,0.084,0.028,0.004,0.708,0.032
419f8083,0.0,0.008,0.096,0.228,0.12,0.032,0.016,0.104,0.16,0.236
419fb9a4,0.0,0.0,0.008,0.0,0.972,0.004,0.0,0.0,0.004,0.012
41a1654e,0.044,0.012,0.46,0.2,0.044,0.02,0.06,0.048,0.072,0.04
41a250d0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.996,0.0,0.004
41a252aa,0.0,0.012,0.016,0.012,0.008,0.012,0.0,0.888,0.004,0.048
41a31bed,0.012,0.004,0.016,0.02,0.024,0.004,0.008,0.828,0.008,0.076
41a4a542,0.016,0.0,0.7,0.028,0.044,0.016,0.084,0.016,0.064,0.032
41a5521b,0.996,0.0,0.004,0.0,0.0,0.0,0.0,0.0,0.0,0.0
41a5c418,0.98,0.0,0.004,0.0,0.004,0.0,0.004,0.0,0.0,0.008
41a72236,0.016,0.008,0.26,0.36,0.02,0.068,0.012,0.016,0.208,0.032
41a9301e,0.936,0.0,0.004,0.02,0.004,0.012,0.004,0.012,0.004,0.004
41aa0caa,0.0,0.008,0.852,0.04,0.004,0.02,0.052,0.008,0.016,0.0
41aa7d4e,0.004,0.02,0.804,0.056,0.004,0.028,0.004,0.06,0.016,0.004
41ab8109,0.02,0.012,0.04,0.016,0.076,0.068,0.012,0.032,0.644,0.08
41ab9a73,0.004,0.004,0.0,0.032,0.076,0.06,0.008,0.06,0.044,0.712
41abb4d2,0.0,0.0,0.0,0.004,0.044,0.0,0.0,0.028,0.012,0.912
41ad9524,0.02,0.004,0.012,0.464,0.064,0.304,0.008,0.036,0.032,0.056
41afb1c4,0.02,0.004,0.024,0.088,0.032,0.708,0.064,0.0,0.02,0.04
41b00ce4,0.028,0.0,0.016,0.036,0.076,0.668,0.052,0.008,0.028,0.088
41b089a7,0.0,0.988,0.004,0.0,0.0,0.0,0.0,0.004,0.004,0.0
41b10d9e,0.0,0.796,0.044,0.068,0.012,0.016,0.008,0.004,0.036,0.016
41b3ad90,0.012,0.0,0.012,0.008,0.016,0.02,0.896,0.004,0.024,0.008
41b48adf,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.992,0.0,0.008
41b497d2,0.004,0.004,0.016,0.016,0.8,0.072,0.012,0.008,0.02,0.048
41b7509c,0.008,0.012,0.036,0.012,0.564,0.044,0.136,0.048,0.052,0.088
41b75803,0.928,0.0,0.024,0.008,0.004,0.004,0.008,0.004,0.0,0.02
41b8027f,0.004,0.0,0.008,0.0,0.012,0.0,0.952,0.004,0.008,0.012
41b8a9cc,0.0,0.908,0.004,0.004,0.0,0.052,0.0,0.004,0.028,0.0
41b8eae9,0.248,0.008,0.052,0.456,0.008,0.112,0.032,0.048,0.02,0.016
41b920a8,0.032,0.008,0.764,0.02,0.024,0.032,0.056,0.016,0.028,0.02
41b99d6d,0.0,0.996,0.0,0.0,0.0,0.0,0.0,0.004,0.0,0.0
41bc31b8,0.02,0.0,0.004,0.016,0.012,0.052,0.004,0.756,0.016,0.12
41bc3f22,0.012,0.012,0.024,0.068,0.18,0.052,0.02,0.148,0.116,0.368
41bdaa77,0.004,0.004,0.08,0.0,0.032,0.004,0.832,0.028,0.008,0.008
41bdcdbb,0.036,0.004,0.06,0.016,0.08,0.072,0.64,0.016,0.052,0.024
41c089c8,0.004,0.008,0.036,0.004,0.024,0.012,0.844,0.008,0.048,0.012
41c0aaeb,0.992,0.0,0.004,0.004,0.0,0.0,0.0,0.0,0.0,0.0
41c15f9a,0.008,0.004,0.036,0.248,0.248,0.26,0.044,0.032,0.048,0.072
41c359f0,0.004,0.004,0.116,0.004,0.392,0.024,0.252,0.032,0.068,0.104
41c36723,0.0,0.976,0.004,0.004,0.0,0.008,0.0,0.0,0.008,0.0
41c4912d,0.0,0.0,0.004,0.008,0.972,0.0,0.0,0.0,0.0,0.016
41c4ab5a,0.972,0.0,0.004,0.004,0.0,0.004,0.0,0.004,0.012,0.0
41c562b5,0.016,0.0,0.032,0.012,0.748,0.064,0.016,0.012,0.02,0.08
41c6a1bc,0.848,0.0,0.032,0.024,0.004,0.032,0.024,0.008,0.012,0.016
41c89eb6,0.004,0.008,0.028,0.896,0.0,0.04,0.0,0.008,0.016,0.0
41c9aee3,0.004,0.008,0.832,0.04,0.012,0.012,0.02,0.008,0.06,0.004
41c9bb8c,0.016,0.0,0.096,0.088,0.228,0.068,0.12,0.024,0.092,0.268
41ca5aae,0.016,0.02,0.74,0.064,0.004,0.012,0.0,0.096,0.032,0.016
41cb1b80,0.0,0.012,0.024,0.0,0.008,0.028,0.868,0.0,0.048,0.012
41cc5b8b,0.048,0.0,0.036,0.02,0.052,0.016,0.02,0.724,0.004,0.08
41ccba8e,0.004,0.0,0.0,0.036,0.608,0.084,0.028,0.064,0.032,0.144
41cd8bdb,0.0,0.904,0.004,0.008,0.004,0.012,0.0,0.032,0.032,0.004
41cee2c5,0.008,0.0,0.028,0.0,0.764,0.02,0.06,0.036,0.008,0.076
41cf0fcf,0.004,0.0,0.012,0.9,0.0,0.068,0.0,0.004,0.008,0.004
41cfea8d,0.012,0.0,0.02,0.012,0.004,0.028,0.848,0.0,0.072,0.004
41d06791,0.0,0.0,0.0,0.0,0.024,0.0,0.0,0.0,0.0,0.976
41d0abd8,0.012,0.012,0.036,0.048,0.012,0.008,0.008,0.032,0.816,0.016
41d1918f,0.04,0.0,0.12,0.072,0.096,0.388,0.084,0.044,0.076,0.08
41d21d78,0.004,0.0,0.004,0.008,0.032,0.008,0.008,0.868,0.0,0.068
41d29104,0.012,0.0,0.032,0.004,0.808,0.008,0.028,0.004,0.016,0.088
41d4a698,0.0,0.0,0.0,0.0,0.132,0.004,0.0,0.004,0.012,0.848
41d548d2,0.016,0.0,0.06,0.0,0.64,0.06,0.092,0.024,0.048,0.06
41d5745d,0.0,0.0,0.008,0.028,0.1,0.008,0.008,0.024,0.012,0.812
41d5bc0e,0.012,0.276,0.04,0.008,0.04,0.028,0.028,0.016,0.532,0.02
41d78099,0.004,0.0,0.028,0.02,0.692,0.012,0.036,0.056,0.016,0.136
41db1ea9,0.008,0.016,0.008,0.04,0.396,0.036,0.032,0.068,0.008,0.388
41db37fc,0.008,0.0,0.024,0.028,0.008,0.076,0.008,0.004,0.832,0.012
41db5b70,0.008,0.012,0.032,0.024,0.016,0.04,0.02,0.008,0.808,0.032
41dcd1f5,0.004,0.688,0.02,0.04,0.028,0.044,0.044,0.012,0.072,0.048
41de8e4b,0.0,0.0,0.012,0.94,0.0,0.028,0.0,0.0,0.016,0.004
41e0accc,0.02,0.016,0.052,0.78,0.004,0.072,0.012,0.0,0.044,0.0
41e124e5,0.044,0.004,0.104,0.544,0.012,0.18,0.016,0.016,0.068,0.012
41e1aaa0,0.0,0.016,0.032,0.024,0.652,0.06,0.0,0.036,0.1,0.08
41e25bc4,0.0,0.004,0.0,0.044,0.064,0.036,0.004,0.396,0.016,0.436
41e3b9a9,0.024,0.012,0.016,0.068,0.02,0.72,0.032,0.016,0.04,0.052
41e6420f,0.0,0.12,0.084,0.496,0.02,0.032,0.004,0.164,0.048,0.032
41e79aee,0.016,0.008,0.012,0.036,0.012,0.052,0.004,0.824,0.004,0.032
41e84d8e,0.0,0.916,0.004,0.004,0.0,0.004,0.028,0.02,0.024,0.0
41ead3c0,0.024,0.004,0.04,0.004,0.008,0.012,0.864,0.016,0.008,0.02
41ead78e,0.02,0.08,0.0,0.096,0.084,0.128,0.024,0.14,0.08,0.348
41eae582,0.02,0.0,0.02,0.0,0.18,0.02,0.024,0.104,0.008,0.624
41ee5d41,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
41ef6283,0.552,0.004,0.04,0.056,0.004,0.172,0.04,0.004,0.092,0.036
41f074a9,0.02,0.004,0.048,0.428,0.052,0.068,0.028,0.056,0.132,0.164
41f0bda7,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
41f1558f,0.008,0.012,0.02,0.0,0.028,0.024,0.884,0.0,0.016,0.008
41f295ab,0.0,0.0,0.0,0.016,0.072,0.176,0.0,0.02,0.084,0.632
41f2a2e3,0.756,0.0,0.012,0.004,0.012,0.012,0.176,0.004,0.0,0.024
41f2b50c,0.024,0.0,0.072,0.016,0.108,0.024,0.644,0.004,0.088,0.02
41f363b3,0.012,0.028,0.02,0.076,0.012,0.12,0.024,0.012,0.656,0.04
41f788bd,0.04,0.004,0.016,0.092,0.116,0.428,0.152,0.012,0.06,0.08
41fc4ad2,0.004,0.228,0.036,0.04,0.004,0.108,0.02,0.068,0.464,0.028
41fc68ed,0.0,0.0,0.008,0.0,0.004,0.004,0.98,0.0,0.0,0.004
41fef02f,0.004,0.2,0.044,0.02,0.032,0.132,0.028,0.084,0.396,0.06
41ff2140,0.012,0.0,0.012,0.028,0.008,0.796,0.064,0.016,0.04,0.024
42010971,0.0,0.024,0.024,0.088,0.092,0.016,0.008,0.084,0.032,0.632
4201f7d0,0.0,0.908,0.024,0.0,0.012,0.0,0.0,0.056,0.0,0.0
4202e50d,0.004,0.004,0.012,0.032,0.096,0.064,0.012,0.084,0.076,0.616
42040352,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
42085370,0.988,0.0,0.0,0.0,0.0,0.0,0.008,0.0,0.004,0.0
420a2418,0.016,0.0,0.048,0.032,0.016,0.732,0.076,0.008,0.032,0.04
420a3005,0.064,0.0,0.076,0.132,0.06,0.224,0.02,0.124,0.064,0.236
420a9003,0.02,0.004,0.02,0.152,0.0,0.752,0.008,0.0,0.032,0.012
420b471f,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
420d34e8,0.172,0.004,0.048,0.012,0.028,0.048,0.656,0.012,0.008,0.012
420d57cd,0.004,0.012,0.844,0.024,0.0,0.02,0.012,0.044,0.02,0.02
421388b1,0.08,0.012,0.048,0.32,0.004,0.396,0.012,0.068,0.036,0.024
421427d2,0.0,0.96,0.0,0.004,0.0,0.008,0.0,0.016,0.004,0.008
421433cb,0.064,0.004,0.032,0.016,0.084,0.1,0.596,0.012,0.068,0.024
42145f8d,0.0,0.0,0.004,0.012,0.012,0.004,0.0,0.896,0.004,0.068
4215aa72,0.008,0.124,0.152,0.052,0.02,0.016,0.008,0.508,0.064,0.048
4215ae03,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
42168526,0.0,0.252,0.048,0.064,0.136,0.124,0.048,0.104,0.108,0.116
4216e483,0.004,0.036,0.028,0.008,0.568,0.12,0.024,0.052,0.064,0.096
4216eb96,0.004,0.004,0.0,0.0,0.004,0.016,0.0,0.9,0.0,0.072
42170031,0.992,0.0,0.008,0.0,0.0,0.0,0.0,0.0,0.0,0.0
4217d351,0.0,0.0,0.004,0.004,0.96,0.004,0.004,0.0,0.004,0.02
42182380,0.0,0.076,0.42,0.068,0.132,0.064,0.132,0.024,0.076,0.008
4218ef30,0.0,0.992,0.0,0.008,0.0,0.0,0.0,0.0,0.0,0.0
421ae0a0,0.0,0.0,0.016,0.04,0.104,0.028,0.0,0.044,0.016,0.752
421bcd15,0.004,0.0,0.02,0.004,0.524,0.004,0.028,0.012,0.008,0.396
421c6559,0.008,0.012,0.04,0.044,0.136,0.08,0.02,0.06,0.072,0.528
421d17e5,0.024,0.004,0.024,0.076,0.008,0.692,0.08,0.0,0.08,0.012
421f096a,0.028,0.012,0.12,0.016,0.492,0.028,0.168,0.02,0.04,0.076
4220b16f,0.004,0.148,0.08,0.084,0.064,0.104,0.388,0.028,0.06,0.04
4220e457,0.012,0.008,0.028,0.012,0.016,0.004,0.84,0.004,0.068,0.008
422173f4,0.0,0.032,0.896,0.012,0.004,0.016,0.02,0.004,0.016,0.0
4221e8df,0.008,0.008,0.86,0.048,0.012,0.016,0.028,0.008,0.008,0.004
42226839,0.02,0.0,0.036,0.216,0.02,0.436,0.076,0.008,0.18,0.008
4222b1af,0.012,0.032,0.044,0.036,0.02,0.064,0.692,0.004,0.08,0.016
4223ca09,0.028,0.0,0.008,0.096,0.012,0.74,0.028,0.0,0.068,0.02
42244a70,0.0,0.888,0.004,0.044,0.0,0.028,0.004,0.0,0.028,0.004
4225084c,0.0,0.008,0.056,0.136,0.092,0.016,0.012,0.3,0.004,0.376
42252792,0.02,0.116,0.072,0.044,0.068,0.488,0.028,0.04,0.116,0.008
4226cfcf,0.004,0.004,0.048,0.688,0.012,0.152,0.012,0.004,0.048,0.028
42283805,0.48,0.004,0.06,0.008,0.06,0.048,0.236,0.036,0.044,0.024
422859ef,0.0,0.008,0.968,0.012,0.0,0.0,0.0,0.0,0.012,0.0
4230dac7,0.0,0.08,0.108,0.528,0.012,0.032,0.004,0.068,0.144,0.024
42310400,0.004,0.024,0.06,0.148,0.04,0.008,0.012,0.588,0.044,0.072
4231a0fd,0.0,0.0,0.0,0.0,0.004,0.0,0.0,0.988,0.0,0.008
4232589f,0.004,0.78,0.04,0.012,0.024,0.004,0.012,0.024,0.08,0.02
42331692,0.004,0.008,0.024,0.0,0.016,0.036,0.008,0.004,0.896,0.004
4233dbee,0.0,0.0,0.004,0.008,0.0,0.008,0.0,0.976,0.0,0.004
42345036,0.044,0.052,0.096,0.124,0.104,0.152,0.024,0.064,0.248,0.092
423482bc,0.008,0.272,0.256,0.176,0.036,0.036,0.008,0.032,0.132,0.044
4236162a,0.004,0.0,0.008,0.0,0.804,0.008,0.012,0.02,0.036,0.108
423733ae,0.0,0.912,0.008,0.02,0.0,0.008,0.004,0.004,0.04,0.004
423769be,0.008,0.004,0.012,0.144,0.016,0.74,0.028,0.008,0.02,0.02
4237f1b1,0.676,0.0,0.06,0.004,0.016,0.016,0.12,0.024,0.028,0.056
4237f275,0.02,0.036,0.176,0.192,0.016,0.16,0.216,0.076,0.072,0.036
42380555,0.928,0.0,0.004,0.004,0.012,0.012,0.036,0.0,0.0,0.004
4238c73c,0.012,0.012,0.036,0.608,0.024,0.044,0.036,0.06,0.12,0.048
423a7d53,0.0,0.0,0.0,0.0,0.988,0.0,0.0,0.0,0.0,0.012
423c0777,0.0,0.908,0.024,0.0,0.004,0.012,0.004,0.004,0.032,0.012
423c4feb,0.0,0.0,0.02,0.012,0.056,0.016,0.0,0.012,0.044,0.84
423c5109,0.068,0.0,0.004,0.004,0.148,0.036,0.02,0.412,0.004,0.304
423d410c,0.0,0.004,0.008,0.096,0.068,0.36,0.004,0.044,0.02,0.396
4241baaa,0.02,0.004,0.02,0.012,0.388,0.116,0.008,0.156,0.084,0.192
42422a24,0.996,0.0,0.0,0.0,0.0,0.004,0.0,0.0,0.0,0.0
42422e8f,0.012,0.392,0.104,0.08,0.008,0.052,0.192,0.04,0.096,0.024
4242a0a7,0.008,0.036,0.06,0.068,0.028,0.056,0.024,0.024,0.648,0.048
42436715,0.128,0.0,0.02,0.004,0.044,0.056,0.684,0.028,0.008,0.028
4245ed86,0.036,0.008,0.064,0.088,0.044,0.5,0.18,0.012,0.04,0.028
424663b1,0.02,0.0,0.06,0.612,0.008,0.116,0.028,0.004,0.148,0.004
4246e126,0.644,0.0,0.096,0.012,0.032,0.092,0.044,0.016,0.052,0.012
42470167,0.0,0.98,0.0,0.008,0.0,0.012,0.0,0.0,0.0,0.0
4247380d,0.012,0.0,0.048,0.008,0.016,0.04,0.836,0.0,0.02,0.02
424a200c,0.016,0.012,0.004,0.004,0.076,0.04,0.004,0.76,0.016,0.068
424c0429,0.008,0.004,0.032,0.752,0.028,0.096,0.016,0.008,0.044,0.012
424d217b,0.004,0.004,0.012,0.0,0.164,0.068,0.036,0.0,0.072,0.64
424d9844,0.008,0.0,0.008,0.432,0.048,0.128,0.012,0.04,0.112,0.212
424db86c,0.0,0.0,0.0,0.008,0.804,0.04,0.02,0.032,0.016,0.08
424ef64e,0.004,0.008,0.004,0.036,0.096,0.048,0.012,0.048,0.008,0.736
4250a832,0.044,0.0,0.004,0.004,0.076,0.072,0.008,0.708,0.02,0.064
4250bec7,0.008,0.0,0.0,0.0,0.012,0.012,0.0,0.916,0.004,0.048
4252456f,0.004,0.0,0.008,0.004,0.068,0.008,0.008,0.008,0.068,0.824
4252d3f9,0.84,0.004,0.004,0.032,0.004,0.072,0.016,0.004,0.016,0.008
4253342d,0.004,0.908,0.008,0.004,0.008,0.016,0.012,0.012,0.02,0.008
4254184c,0.0,0.0,0.0,0.0,0.016,0.004,0.0,0.012,0.0,0.968
42546ab6,0.052,0.016,0.028,0.556,0.012,0.22,0.024,0.032,0.044,0.016
4255267b,0.992,0.0,0.004,0.0,0.0,0.0,0.004,0.0,0.0,0.0
4255f1a8,0.052,0.008,0.036,0.028,0.504,0.072,0.108,0.02,0.04,0.132
4257e6af,0.04,0.024,0.292,0.128,0.012,0.04,0.076,0.336,0.024,0.028
4258094c,0.676,0.0,0.068,0.04,0.048,0.08,0.032,0.008,0.036,0.012
425a7ba6,0.02,0.008,0.016,0.076,0.044,0.58,0.036,0.028,0.088,0.104
425cca42,0.012,0.004,0.008,0.088,0.016,0.632,0.008,0.016,0.164,0.052
42602792,0.0,0.944,0.02,0.02,0.0,0.0,0.0,0.008,0.008,0.0
4260b0f8,0.008,0.048,0.072,0.032,0.012,0.032,0.008,0.072,0.692,0.024
4260c0e7,0.024,0.004,0.056,0.008,0.196,0.048,0.092,0.02,0.04,0.512
4260e07b,0.0,0.996,0.0,0.0,0.0,0.0,0.004,0.0,0.0,0.0
42610a97,0.012,0.0,0.952,0.012,0.004,0.0,0.008,0.004,0.004,0.004
42612666,0.004,0.0,0.008,0.004,0.004,0.0,0.004,0.956,0.008,0.012
4261469c,0.0,0.02,0.036,0.032,0.012,0.008,0.0,0.864,0.008,0.02
42614e02,0.008,0.004,0.064,0.02,0.472,0.036,0.012,0.092,0.004,0.288
4263722e,0.0,0.0,0.004,0.012,0.1,0.016,0.0,0.06,0.032,0.776
42644aa0,0.004,0.0,0.016,0.028,0.104,0.0,0.0,0.124,0.036,0.688
426548ef,0.436,0.0,0.024,0.112,0.02,0.204,0.04,0.016,0.104,0.044
4266f8c7,0.004,0.012,0.056,0.004,0.02,0.032,0.004,0.8,0.048,0.02
42674b7e,0.0,0.0,0.004,0.004,0.064,0.008,0.004,0.012,0.008,0.896
42677929,0.0,0.004,0.016,0.0,0.784,0.024,0.012,0.04,0.024,0.096
42698718,0.0,0.0,0.012,0.016,0.0,0.004,0.004,0.004,0.96,0.0
4269dab0,0.036,0.016,0.16,0.088,0.024,0.096,0.056,0.02,0.464,0.04
426add60,0.0,0.0,0.0,0.004,0.0,0.004,0.0,0.992,0.0,0.0
426c51f7,0.024,0.004,0.004,0.004,0.068,0.052,0.008,0.724,0.024,0.088
426c665a,0.004,0.0,0.024,0.0,0.92,0.004,0.008,0.012,0.012,0.016
426f6ee8,0.0,0.98,0.004,0.008,0.004,0.0,0.0,0.004,0.0,0.0
42702a84,0.004,0.0,0.0,0.0,0.98,0.0,0.0,0.0,0.0,0.016
427040da,0.032,0.048,0.424,0.284,0.004,0.1,0.02,0.028,0.024,0.036
42715243,0.0,0.004,0.924,0.036,0.0,0.0,0.0,0.016,0.02,0.0
4271fa12,0.004,0.0,0.984,0.004,0.0,0.0,0.0,0.004,0.004,0.0
4273db8d,0.008,0.044,0.5,0.116,0.024,0.012,0.06,0.104,0.076,0.056
4277f797,0.004,0.008,0.036,0.004,0.064,0.004,0.856,0.008,0.008,0.008
4279bb0a,0.884,0.0,0.012,0.008,0.012,0.052,0.012,0.004,0.008,0.008
427a0975,0.0,0.0,0.008,0.004,0.044,0.012,0.004,0.024,0.016,0.888
427aa0da,0.104,0.008,0.076,0.04,0.116,0.064,0.376,0.036,0.1,0.08
427b0d16,0.0,0.008,0.068,0.008,0.016,0.008,0.004,0.852,0.012,0.024
427be243,0.988,0.0,0.004,0.0,0.0,0.0,0.0,0.0,0.004,0.004
427e3aa6,0.02,0.004,0.012,0.004,0.016,0.008,0.932,0.0,0.004,0.0
427e6609,0.004,0.032,0.892,0.016,0.0,0.004,0.016,0.024,0.008,0.004
427ea79b,0.0,0.0,0.0,0.996,0.0,0.004,0.0,0.0,0.0,0.0
427ed9b9,0.04,0.008,0.712,0.036,0.032,0.032,0.056,0.032,0.032,0.02
427f91a0,0.0,0.996,0.0,0.0,0.0,0.004,0.0,0.0,0.0,0.0
42807694,0.0,0.0,0.0,0.004,0.0,0.0,0.0,0.996,0.0,0.0
4281d960,0.0,0.0,0.008,0.024,0.008,0.004,0.0,0.88,0.008,0.068
4286137a,0.016,0.328,0.016,0.212,0.008,0.3,0.012,0.008,0.08,0.02
4286b3da,0.008,0.0,0.864,0.044,0.02,0.008,0.028,0.008,0.02,0.0
42888533,0.004,0.0,0.0,0.036,0.744,0.028,0.004,0.016,0.044,0.124
4288da4b,0.06,0.0,0.004,0.1,0.036,0.692,0.008,0.044,0.02,0.036
428a9959,0.036,0.0,0.08,0.008,0.18,0.032,0.036,0.024,0.04,0.564
428aa961,0.02,0.008,0.064,0.044,0.032,0.1,0.024,0.088,0.524,0.096
42909cda,0.052,0.008,0.108,0.744,0.004,0.052,0.012,0.0,0.02,0.0
429199af,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
4291a510,0.008,0.0,0.008,0.928,0.0,0.036,0.004,0.004,0.0,0.012
429224d1,0.016,0.012,0.02,0.636,0.028,0.16,0.008,0.012,0.06,0.048
4294c582,0.0,0.664,0.02,0.024,0.004,0.028,0.0,0.2,0.016,0.044
42957fed,0.952,0.0,0.0,0.016,0.0,0.016,0.008,0.008,0.0,0.0
42964a88,0.012,0.0,0.008,0.064,0.004,0.848,0.02,0.008,0.012,0.024
4298ecae,0.012,0.004,0.008,0.004,0.036,0.856,0.004,0.008,0.016,0.052
4299d69e,0.008,0.48,0.036,0.18,0.028,0.056,0.02,0.112,0.048,0.032
429a7d3c,0.0,0.0,0.0,0.0,0.96,0.02,0.0,0.012,0.0,0.008
429aabb0,0.032,0.016,0.18,0.288,0.036,0.056,0.02,0.256,0.06,0.056
429b2116,0.048,0.028,0.044,0.42,0.092,0.124,0.032,0.016,0.124,0.072
429d5adb,0.028,0.008,0.1,0.052,0.112,0.108,0.044,0.036,0.436,0.076
429d9f31,0.028,0.0,0.012,0.004,0.016,0.004,0.904,0.012,0.02,0.0
42a08c9b,0.012,0.016,0.832,0.036,0.012,0.008,0.012,0.06,0.004,0.008
