1582320f,0.028,0.008,0.06,0.012,0.348,0.048,0.096,0.096,0.2,0.104
1582f2c5,0.008,0.1,0.052,0.016,0.008,0.012,0.004,0.748,0.02,0.032
1585941a,0.06,0.016,0.14,0.008,0.128,0.104,0.12,0.064,0.196,0.164
15873914,0.016,0.004,0.056,0.776,0.012,0.064,0.024,0.008,0.028,0.012
15878c4b,0.076,0.004,0.028,0.008,0.02,0.028,0.76,0.012,0.036,0.028
158833c4,0.0,0.0,0.032,0.02,0.16,0.016,0.008,0.12,0.028,0.616
1588ef22,0.0,0.0,0.0,0.008,0.0,0.012,0.0,0.98,0.0,0.0
15895e5a,0.012,0.0,0.836,0.032,0.028,0.016,0.048,0.0,0.024,0.004
158a2459,0.008,0.28,0.024,0.068,0.004,0.464,0.008,0.012,0.092,0.04
158ba317,0.04,0.012,0.072,0.012,0.052,0.036,0.684,0.0,0.072,0.02
158e361c,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
158fbe33,0.968,0.008,0.0,0.0,0.0,0.02,0.0,0.004,0.0,0.0
15914a2c,0.004,0.012,0.004,0.028,0.012,0.864,0.012,0.0,0.036,0.028
15949755,0.072,0.012,0.072,0.184,0.084,0.2,0.076,0.016,0.236,0.048
1595073e,0.776,0.004,0.036,0.008,0.012,0.016,0.128,0.012,0.004,0.004
1595de4f,0.0,0.992,0.0,0.004,0.0,0.0,0.0,0.0,0.004,0.0
1596d2eb,0.012,0.0,0.036,0.0,0.068,0.032,0.776,0.0,0.072,0.004
1596f0c6,0.004,0.0,0.016,0.0,0.596,0.064,0.024,0.072,0.052,0.172
15a0a9ae,0.012,0.012,0.028,0.276,0.04,0.368,0.04,0.048,0.06,0.116
15a1f027,0.004,0.92,0.02,0.008,0.008,0.004,0.008,0.004,0.024,0.0
15a1f3d3,0.024,0.008,0.028,0.036,0.064,0.644,0.056,0.008,0.048,0.084
15a34683,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
15a35b39,0.036,0.004,0.028,0.028,0.2,0.432,0.052,0.056,0.048,0.116
15a53e33,0.0,0.004,0.0,0.028,0.04,0.028,0.016,0.032,0.024,0.828
15a544be,0.0,0.996,0.0,0.0,0.0,0.004,0.0,0.0,0.0,0.0
15a568b4,0.004,0.0,0.008,0.016,0.076,0.004,0.004,0.18,0.008,0.7
15a69ace,0.016,0.004,0.032,0.04,0.588,0.108,0.028,0.036,0.04,0.108
15a7d79d,0.008,0.292,0.052,0.156,0.02,0.052,0.004,0.104,0.16,0.152
15a852dc,0.012,0.052,0.104,0.052,0.032,0.076,0.548,0.02,0.092,0.012
15a903ab,0.008,0.072,0.044,0.032,0.012,0.028,0.02,0.012,0.728,0.044
15a9488e,0.02,0.0,0.848,0.004,0.008,0.0,0.02,0.072,0.012,0.016
15a94f10,0.0,0.0,0.004,0.012,0.056,0.032,0.0,0.064,0.04,0.792
15aa7b7c,0.004,0.94,0.02,0.0,0.0,0.0,0.012,0.004,0.02,0.0
15ae8a5d,0.984,0.0,0.0,0.0,0.0,0.0,0.012,0.004,0.0,0.0
15b27a15,0.032,0.004,0.02,0.756,0.004,0.14,0.004,0.0,0.036,0.004
15b29173,0.024,0.068,0.052,0.036,0.124,0.384,0.04,0.02,0.22,0.032
15b2ab30,0.004,0.008,0.016,0.024,0.564,0.024,0.012,0.068,0.024,0.256
15b3bb58,0.008,0.016,0.784,0.076,0.012,0.036,0.044,0.004,0.02,0.0
15b46009,0.024,0.0,0.6,0.232,0.02,0.036,0.024,0.012,0.044,0.008
15b64e57,0.0,0.024,0.2,0.16,0.028,0.008,0.02,0.368,0.12,0.072
15b72442,0.012,0.004,0.028,0.088,0.436,0.088,0.02,0.04,0.036,0.248
15b7de63,0.0,0.988,0.004,0.0,0.0,0.0,0.0,0.004,0.004,0.0
15b82819,0.624,0.0,0.028,0.016,0.064,0.056,0.1,0.012,0.08,0.02
15ba03b8,0.008,0.008,0.076,0.032,0.108,0.004,0.004,0.636,0.004,0.12
15bac82a,0.0,0.048,0.048,0.3,0.028,0.036,0.012,0.4,0.056,0.072
15bc3240,0.0,0.984,0.008,0.0,0.0,0.0,0.0,0.008,0.0,0.0
15bfa850,0.06,0.0,0.08,0.052,0.028,0.044,0.096,0.008,0.612,0.02
15bfb015,0.044,0.004,0.06,0.56,0.004,0.192,0.016,0.036,0.032,0.052
15c062ff,0.0,0.984,0.004,0.0,0.0,0.0,0.0,0.012,0.0,0.0
15c16185,0.58,0.012,0.052,0.024,0.02,0.06,0.04,0.132,0.004,0.076
15c3467f,0.0,0.0,0.0,0.0,0.044,0.0,0.008,0.06,0.0,0.888
15c3d7e4,0.004,0.004,0.108,0.744,0.012,0.012,0.012,0.0,0.1,0.004
15c5274a,0.008,0.0,0.012,0.028,0.216,0.064,0.032,0.084,0.156,0.4
15c5ba52,0.028,0.032,0.004,0.172,0.004,0.552,0.124,0.008,0.06,0.016
15c6aa4f,0.036,0.0,0.18,0.02,0.044,0.06,0.556,0.016,0.064,0.024
15c77c74,0.0,0.0,0.012,0.004,0.064,0.012,0.004,0.008,0.016,0.88
15c7bf99,0.008,0.016,0.86,0.0,0.036,0.008,0.06,0.012,0.0,0.0
15c80903,0.012,0.0,0.016,0.128,0.004,0.792,0.004,0.0,0.032,0.012
15c840a0,0.0,0.0,0.024,0.004,0.008,0.008,0.916,0.004,0.02,0.016
15c923c6,0.016,0.024,0.016,0.04,0.012,0.82,0.02,0.008,0.028,0.016
15ca37ca,0.004,0.0,0.016,0.004,0.008,0.016,0.908,0.012,0.032,0.0
15cc4279,0.012,0.004,0.316,0.024,0.048,0.012,0.02,0.32,0.06,0.184
15cce28a,0.008,0.02,0.612,0.1,0.012,0.008,0.004,0.052,0.176,0.008
15cdcc7c,0.016,0.0,0.468,0.048,0.1,0.024,0.048,0.036,0.044,0.216
15cf3882,0.008,0.004,0.012,0.008,0.188,0.012,0.008,0.156,0.012,0.592
15cf3918,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
15d04a6b,0.364,0.004,0.04,0.068,0.056,0.068,0.064,0.012,0.276,0.048
15d0fc71,0.0,0.044,0.788,0.044,0.0,0.012,0.044,0.024,0.036,0.008
15d1bde6,0.016,0.032,0.0,0.42,0.012,0.288,0.044,0.048,0.024,0.116
15d1e58f,0.008,0.004,0.012,0.708,0.0,0.204,0.008,0.016,0.02,0.02
15d2f2a7,0.004,0.004,0.036,0.804,0.0,0.08,0.008,0.008,0.028,0.028
15d392ca,0.004,0.128,0.064,0.036,0.012,0.028,0.012,0.008,0.684,0.024
15d3aab9,0.052,0.004,0.1,0.4,0.044,0.124,0.012,0.008,0.232,0.024
15d3b294,0.008,0.02,0.032,0.576,0.06,0.092,0.024,0.068,0.04,0.08
15d3b4eb,0.0,0.008,0.004,0.96,0.0,0.012,0.004,0.0,0.008,0.004
15d3cd54,0.012,0.008,0.024,0.024,0.248,0.028,0.016,0.016,0.124,0.5
15d4c83c,0.004,0.012,0.012,0.048,0.0,0.08,0.016,0.008,0.796,0.024
15d4c955,0.008,0.0,0.0,0.012,0.104,0.024,0.004,0.796,0.008,0.044
15d4f8f1,0.14,0.024,0.256,0.212,0.02,0.14,0.092,0.008,0.08,0.028
15d70a58,0.004,0.004,0.012,0.008,0.02,0.016,0.884,0.016,0.02,0.016
15d75bad,0.0,0.004,0.016,0.012,0.056,0.04,0.016,0.652,0.044,0.16
15d7ce42,0.024,0.008,0.048,0.016,0.096,0.108,0.564,0.004,0.06,0.072
15d8272b,0.096,0.0,0.076,0.016,0.088,0.012,0.052,0.084,0.02,0.556
15d8e9e8,0.98,0.0,0.008,0.004,0.004,0.0,0.0,0.0,0.0,0.004
15d92fbd,0.008,0.108,0.048,0.024,0.02,0.108,0.036,0.036,0.588,0.024
15d98dd5,0.0,0.004,0.02,0.012,0.772,0.02,0.012,0.06,0.016,0.084
15dbe714,0.028,0.0,0.0,0.072,0.004,0.824,0.016,0.004,0.028,0.024
15df1854,0.008,0.04,0.164,0.112,0.16,0.064,0.112,0.028,0.268,0.044
15e00c4e,0.008,0.028,0.28,0.044,0.064,0.056,0.216,0.02,0.224,0.06
15e0a915,0.012,0.0,0.004,0.024,0.004,0.912,0.008,0.0,0.02,0.016
15e3536d,0.02,0.004,0.132,0.592,0.0,0.076,0.052,0.004,0.12,0.0
15e41130,0.0,0.868,0.036,0.016,0.004,0.012,0.024,0.008,0.028,0.004
15e5b9bc,0.012,0.004,0.028,0.068,0.356,0.16,0.024,0.144,0.04,0.164
15e6ae55,0.048,0.088,0.088,0.06,0.096,0.16,0.036,0.068,0.28,0.076
15e6d576,0.308,0.012,0.048,0.028,0.02,0.064,0.036,0.44,0.012,0.032
15e6e6ea,0.932,0.0,0.004,0.008,0.0,0.04,0.004,0.004,0.004,0.004
15e7d4a7,0.016,0.028,0.032,0.156,0.064,0.516,0.1,0.012,0.072,0.004
15e7fa49,0.0,0.0,0.952,0.016,0.004,0.004,0.008,0.012,0.0,0.004
15e838ab,0.008,0.004,0.028,0.868,0.0,0.052,0.008,0.004,0.024,0.004
15ec0341,0.004,0.0,0.016,0.02,0.008,0.004,0.0,0.916,0.02,0.012
15ec2ab4,0.012,0.144,0.06,0.024,0.012,0.02,0.016,0.036,0.644,0.032
15ec8279,0.392,0.004,0.064,0.14,0.016,0.16,0.084,0.076,0.036,0.028
15ed0b8d,0.0,0.0,0.0,0.008,0.04,0.012,0.0,0.04,0.012,0.888
15ed0e41,0.008,0.0,0.004,0.596,0.012,0.304,0.016,0.0,0.048,0.012
15f4a13f,0.004,0.008,0.9,0.012,0.0,0.0,0.012,0.052,0.008,0.004
15f60408,0.656,0.0,0.084,0.06,0.024,0.092,0.032,0.032,0.0,0.02
15f719d0,0.056,0.0,0.024,0.008,0.296,0.004,0.544,0.032,0.004,0.032
15f95a21,0.06,0.0,0.008,0.024,0.012,0.832,0.02,0.004,0.008,0.032
15fc6d17,0.012,0.004,0.02,0.008,0.012,0.02,0.0,0.004,0.884,0.036
15fc91ac,0.004,0.004,0.016,0.028,0.036,0.02,0.88,0.0,0.012,0.0
15fea171,0.004,0.012,0.016,0.036,0.036,0.032,0.024,0.024,0.756,0.06
1601b173,0.004,0.0,0.008,0.0,0.016,0.024,0.92,0.0,0.02,0.008
16026f3c,0.04,0.004,0.172,0.004,0.16,0.068,0.432,0.008,0.036,0.076
16035f2a,0.004,0.0,0.048,0.764,0.0,0.048,0.004,0.008,0.092,0.032
160445d8,0.0,0.0,0.004,0.012,0.032,0.008,0.0,0.0,0.004,0.94
16048e44,0.028,0.016,0.056,0.024,0.488,0.12,0.12,0.036,0.076,0.036
160634eb,0.08,0.02,0.024,0.136,0.008,0.564,0.056,0.044,0.028,0.04
16073be1,0.04,0.012,0.2,0.02,0.036,0.012,0.62,0.008,0.036,0.016
1607c373,0.0,0.916,0.004,0.02,0.0,0.004,0.0,0.04,0.004,0.012
1607d808,0.02,0.092,0.52,0.068,0.032,0.052,0.036,0.044,0.124,0.012
16099137,0.848,0.0,0.0,0.012,0.008,0.076,0.004,0.028,0.012,0.012
160995c9,0.008,0.008,0.04,0.064,0.056,0.092,0.696,0.0,0.028,0.008
160bf18c,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
160c193b,0.004,0.016,0.16,0.088,0.012,0.008,0.036,0.008,0.664,0.004
160caae6,0.02,0.0,0.016,0.004,0.824,0.036,0.048,0.012,0.004,0.036
160fc9fc,0.0,0.012,0.116,0.168,0.04,0.056,0.104,0.028,0.44,0.036
16109277,0.004,0.004,0.052,0.008,0.0,0.008,0.0,0.884,0.016,0.024
1610b3bd,0.0,0.952,0.004,0.004,0.0,0.004,0.0,0.028,0.0,0.008
16117ad6,0.008,0.02,0.012,0.052,0.112,0.124,0.016,0.064,0.056,0.536
1611b901,0.0,0.876,0.064,0.02,0.0,0.012,0.008,0.0,0.02,0.0
1613069b,0.0,0.012,0.94,0.004,0.008,0.004,0.016,0.012,0.0,0.004
1614d209,0.0,0.94,0.02,0.0,0.004,0.004,0.0,0.0,0.032,0.0
16165658,0.016,0.004,0.028,0.016,0.8,0.028,0.02,0.012,0.008,0.068
1616e4bd,0.004,0.064,0.132,0.044,0.016,0.004,0.02,0.024,0.684,0.008
16171cf0,0.0,0.02,0.028,0.396,0.024,0.068,0.004,0.08,0.248,0.132
16174045,0.0,0.096,0.044,0.656,0.024,0.052,0.016,0.024,0.072,0.016
16174f6e,0.036,0.012,0.032,0.036,0.08,0.124,0.044,0.028,0.552,0.056
1618fbec,0.004,0.028,0.032,0.832,0.004,0.024,0.008,0.0,0.06,0.008
16198245,0.032,0.008,0.012,0.34,0.012,0.16,0.012,0.024,0.336,0.064
161b075e,0.0,0.0,0.0,0.004,0.024,0.004,0.94,0.0,0.012,0.016
161e78cd,0.0,0.0,0.008,0.0,0.0,0.0,0.988,0.0,0.004,0.0
161f71c1,0.0,0.06,0.072,0.048,0.008,0.008,0.004,0.728,0.06,0.012
162024fb,0.024,0.004,0.084,0.012,0.02,0.036,0.744,0.0,0.052,0.024
1620a97a,0.004,0.012,0.776,0.04,0.008,0.024,0.02,0.024,0.084,0.008
162141bc,0.0,0.016,0.008,0.012,0.72,0.02,0.008,0.016,0.104,0.096
1621f0ce,0.028,0.0,0.0,0.876,0.0,0.04,0.012,0.0,0.04,0.004
162252dd,0.028,0.0,0.032,0.012,0.032,0.008,0.864,0.008,0.008,0.008
162263e1,0.004,0.996,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1622d4ed,0.02,0.0,0.012,0.068,0.004,0.06,0.004,0.8,0.016,0.016
16233355,0.004,0.0,0.024,0.0,0.008,0.004,0.004,0.932,0.012,0.012
16266460,0.004,0.088,0.608,0.088,0.016,0.02,0.04,0.076,0.048,0.012
16266bd5,0.004,0.004,0.928,0.016,0.004,0.0,0.012,0.028,0.0,0.004
162686cf,0.0,0.672,0.008,0.016,0.02,0.024,0.008,0.004,0.104,0.144
1628bbdb,0.024,0.0,0.024,0.732,0.016,0.088,0.012,0.0,0.084,0.02
1628fac6,0.04,0.02,0.032,0.076,0.016,0.676,0.04,0.016,0.036,0.048
16296813,0.664,0.004,0.088,0.04,0.012,0.056,0.044,0.012,0.06,0.02
162a9eb4,0.104,0.0,0.144,0.124,0.112,0.112,0.084,0.028,0.22,0.072
162c8eae,0.032,0.016,0.036,0.048,0.088,0.624,0.064,0.028,0.044,0.02
162cd5ab,0.016,0.004,0.012,0.84,0.008,0.084,0.008,0.0,0.012,0.016
162d37a7,0.024,0.0,0.06,0.024,0.08,0.392,0.076,0.036,0.06,0.248
162d9d42,0.004,0.008,0.02,0.04,0.652,0.06,0.016,0.092,0.044,0.064
162ed501,0.044,0.004,0.036,0.316,0.004,0.484,0.004,0.052,0.024,0.032
162f28c4,0.12,0.0,0.164,0.032,0.156,0.06,0.1,0.056,0.088,0.224
162f5d5c,0.0,0.0,0.992,0.004,0.0,0.0,0.0,0.0,0.004,0.0
1631e9f1,0.012,0.296,0.036,0.08,0.088,0.188,0.02,0.08,0.064,0.136
1632c01d,0.0,0.004,0.016,0.028,0.032,0.032,0.0,0.828,0.012,0.048
1633d487,0.944,0.0,0.008,0.004,0.008,0.02,0.0,0.008,0.004,0.004
16367261,0.924,0.0,0.036,0.012,0.0,0.0,0.008,0.016,0.0,0.004
16367783,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
163685e7,0.016,0.004,0.012,0.04,0.092,0.364,0.008,0.096,0.144,0.224
1636eb1b,0.016,0.004,0.024,0.152,0.02,0.068,0.048,0.012,0.628,0.028
1637edfd,0.016,0.0,0.008,0.688,0.016,0.204,0.012,0.008,0.024,0.024
16382b90,0.0,0.008,0.004,0.328,0.068,0.296,0.024,0.04,0.052,0.18
16385ec8,0.028,0.0,0.152,0.036,0.184,0.008,0.048,0.024,0.016,0.504
163922b9,0.012,0.004,0.02,0.056,0.02,0.44,0.108,0.004,0.316,0.02
16392c8f,0.0,0.004,0.004,0.012,0.864,0.004,0.044,0.028,0.012,0.028
1639d86b,0.008,0.008,0.048,0.004,0.076,0.068,0.708,0.02,0.028,0.032
163a8cf8,0.0,0.008,0.008,0.02,0.204,0.024,0.0,0.112,0.024,0.6
163b094b,0.008,0.004,0.008,0.812,0.012,0.124,0.008,0.008,0.008,0.008
163c7505,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
163c893d,0.004,0.0,0.0,0.004,0.02,0.008,0.0,0.916,0.0,0.048
163ce66a,0.012,0.0,0.004,0.02,0.012,0.032,0.0,0.68,0.008,0.232
163d3da0,0.0,0.0,0.0,0.012,0.888,0.02,0.0,0.02,0.012,0.048
163e703d,0.036,0.0,0.08,0.116,0.108,0.392,0.004,0.06,0.032,0.172
163f0e5f,0.0,0.136,0.004,0.052,0.0,0.656,0.0,0.052,0.072,0.028
1642a3be,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.988,0.004,0.008
16435d01,0.024,0.0,0.008,0.124,0.0,0.8,0.008,0.016,0.008,0.012
1644fecf,0.024,0.024,0.064,0.036,0.488,0.044,0.096,0.04,0.08,0.104
16459366,0.028,0.024,0.008,0.204,0.036,0.532,0.032,0.036,0.04,0.06
16468f52,0.0,0.0,0.008,0.004,0.0,0.004,0.0,0.9,0.008,0.076
16472852,0.008,0.0,0.004,0.012,0.048,0.02,0.0,0.056,0.0,0.852
164a0f75,0.044,0.004,0.008,0.464,0.08,0.156,0.0,0.044,0.072,0.128
164a592b,0.164,0.008,0.164,0.036,0.076,0.056,0.024,0.22,0.028,0.224
164a6640,0.016,0.012,0.484,0.232,0.048,0.028,0.028,0.032,0.092,0.028
164db859,0.016,0.02,0.108,0.084,0.064,0.052,0.016,0.48,0.048,0.112
164e6c0f,0.044,0.0,0.028,0.008,0.632,0.024,0.12,0.032,0.02,0.092
164fa3e8,0.928,0.0,0.008,0.004,0.004,0.008,0.02,0.004,0.004,0.02
164fd915,0.076,0.0,0.02,0.06,0.0,0.064,0.004,0.728,0.016,0.032
1651c39f,0.024,0.048,0.12,0.036,0.416,0.128,0.08,0.036,0.076,0.036
16522a84,0.992,0.0,0.0,0.0,0.0,0.004,0.0,0.004,0.0,0.0
16569986,0.004,0.0,0.0,0.04,0.6,0.116,0.068,0.02,0.02,0.132
1657285a,0.0,0.028,0.032,0.044,0.0,0.004,0.004,0.792,0.016,0.08
165733a5,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
16579801,0.0,0.0,0.008,0.004,0.868,0.008,0.02,0.016,0.012,0.064
16597639,0.04,0.0,0.016,0.02,0.356,0.028,0.02,0.064,0.076,0.38
16598d94,0.992,0.0,0.0,0.0,0.0,0.0,0.004,0.0,0.004,0.0
165a6c38,0.0,0.94,0.008,0.0,0.004,0.0,0.008,0.016,0.02,0.004
165af75c,0.0,0.0,0.0,0.008,0.02,0.004,0.0,0.024,0.0,0.944
165b48b3,0.028,0.004,0.032,0.032,0.04,0.024,0.776,0.0,0.056,0.008
165d35dc,0.0,0.988,0.0,0.0,0.0,0.004,0.0,0.0,0.008,0.0
165f665c,0.036,0.008,0.012,0.052,0.072,0.492,0.004,0.064,0.036,0.224
1662108c,0.028,0.008,0.02,0.32,0.004,0.504,0.044,0.016,0.036,0.02
16644940,0.0,0.0,0.016,0.024,0.092,0.012,0.008,0.02,0.044,0.784
16647d27,0.004,0.016,0.28,0.044,0.088,0.048,0.352,0.084,0.056,0.028
1667f8b1,0.012,0.0,0.068,0.636,0.016,0.056,0.024,0.016,0.148,0.024
166944ec,0.0,0.004,0.016,0.796,0.008,0.108,0.016,0.0,0.044,0.008
1669ae35,0.0,0.744,0.08,0.012,0.024,0.004,0.008,0.108,0.012,0.008
166c29ad,0.036,0.016,0.096,0.396,0.024,0.18,0.06,0.024,0.124,0.044
166d2a44,0.004,0.0,0.0,0.0,0.852,0.004,0.0,0.016,0.0,0.124
166d9621,0.004,0.104,0.268,0.124,0.092,0.068,0.176,0.064,0.064,0.036
166e1e8c,0.964,0.004,0.004,0.004,0.0,0.008,0.008,0.004,0.004,0.0
166e7e4d,0.036,0.004,0.152,0.216,0.096,0.272,0.052,0.024,0.084,0.064
166e8e54,0.956,0.0,0.0,0.004,0.004,0.016,0.02,0.0,0.0,0.0
167061e6,0.016,0.004,0.052,0.78,0.012,0.08,0.008,0.008,0.016,0.024
1673d1fa,0.02,0.004,0.028,0.028,0.452,0.044,0.052,0.04,0.056,0.276
1674d1cf,0.004,0.004,0.004,0.028,0.04,0.872,0.004,0.012,0.024,0.008
1675aed2,0.02,0.004,0.112,0.168,0.184,0.092,0.056,0.068,0.144,0.152
1676d5c4,0.0,0.004,0.0,0.02,0.068,0.032,0.0,0.18,0.028,0.668
16771637,0.008,0.0,0.016,0.756,0.004,0.204,0.0,0.0,0.0,0.012
16788615,0.176,0.048,0.2,0.06,0.056,0.272,0.072,0.02,0.088,0.008
16794a14,0.0,0.9,0.012,0.012,0.008,0.016,0.004,0.004,0.02,0.024
167a31ed,0.0,0.0,0.012,0.0,0.136,0.004,0.004,0.056,0.052,0.736
167aa0e5,0.012,0.012,0.024,0.524,0.116,0.096,0.016,0.032,0.044,0.124
167ac83c,0.06,0.004,0.036,0.004,0.052,0.044,0.736,0.008,0.02,0.036
167cacfd,0.016,0.0,0.0,0.012,0.164,0.02,0.012,0.72,0.0,0.056
167cc7b3,0.0,0.008,0.004,0.004,0.0,0.004,0.0,0.948,0.004,0.028
167cf354,0.0,0.096,0.056,0.096,0.036,0.104,0.048,0.044,0.464,0.056
167f73de,0.744,0.012,0.04,0.032,0.012,0.08,0.032,0.016,0.016,0.016
16801513,0.008,0.02,0.008,0.032,0.088,0.056,0.016,0.664,0.032,0.076
16809221,0.0,0.776,0.016,0.012,0.028,0.008,0.036,0.008,0.1,0.016
1680a19d,0.012,0.012,0.032,0.076,0.02,0.056,0.012,0.008,0.732,0.04
1682146c,0.088,0.004,0.012,0.136,0.008,0.524,0.088,0.012,0.112,0.016
16825ff7,0.004,0.004,0.004,0.0,0.868,0.004,0.008,0.012,0.02,0.076
16837c28,0.008,0.008,0.02,0.848,0.008,0.04,0.008,0.028,0.008,0.024
1684ba68,0.0,0.036,0.076,0.056,0.068,0.044,0.068,0.052,0.524,0.076
16861523,0.084,0.012,0.008,0.032,0.036,0.164,0.528,0.008,0.1,0.028
16879e4e,0.032,0.02,0.144,0.188,0.032,0.148,0.052,0.024,0.324,0.036
1687b7f0,0.98,0.0,0.0,0.0,0.0,0.0,0.012,0.0,0.008,0.0
1689f099,0.024,0.0,0.06,0.004,0.052,0.028,0.804,0.008,0.008,0.012
168adafc,0.012,0.0,0.016,0.024,0.096,0.152,0.016,0.02,0.048,0.616
168b0f2d,0.008,0.004,0.032,0.012,0.02,0.044,0.872,0.008,0.0,0.0
168c5a26,0.008,0.004,0.948,0.012,0.004,0.0,0.008,0.012,0.004,0.0
168d38dd,0.028,0.008,0.016,0.3,0.016,0.476,0.072,0.008,0.072,0.004
1690e20f,0.012,0.004,0.024,0.036,0.668,0.044,0.052,0.024,0.064,0.072
1691fd61,0.04,0.0,0.016,0.008,0.024,0.744,0.064,0.0,0.092,0.012
16934ee4,0.004,0.0,0.004,0.004,0.004,0.012,0.0,0.964,0.0,0.008
169509d9,0.004,0.028,0.04,0.736,0.012,0.016,0.0,0.08,0.06,0.024
169679d6,0.852,0.0,0.016,0.036,0.016,0.044,0.0,0.012,0.016,0.008
16986308,0.024,0.008,0.048,0.016,0.068,0.044,0.704,0.012,0.068,0.008
16987561,0.008,0.0,0.012,0.012,0.164,0.02,0.004,0.08,0.084,0.616
1699e7d8,0.024,0.0,0.028,0.136,0.0,0.748,0.032,0.0,0.016,0.016
169a1d99,0.0,0.0,0.0,0.0,0.0,0.0,0.004,0.992,0.004,0.0
169b4583,0.0,0.008,0.02,0.904,0.008,0.004,0.0,0.016,0.036,0.004
169bc900,0.0,0.944,0.012,0.012,0.0,0.008,0.004,0.012,0.004,0.004
169c0cf5,0.004,0.012,0.084,0.288,0.112,0.1,0.016,0.036,0.14,0.208
16a0170d,0.028,0.0,0.0,0.0,0.088,0.012,0.024,0.756,0.02,0.072
16a299c1,0.008,0.028,0.036,0.036,0.016,0.76,0.012,0.024,0.068,0.012
16a38fe0,0.0,0.0,0.04,0.012,0.032,0.04,0.8,0.004,0.064,0.008
16a5156e,0.072,0.008,0.036,0.028,0.068,0.448,0.068,0.036,0.216,0.02
16a547dc,0.996,0.0,0.0,0.0,0.0,0.0,0.0,0.004,0.0,0.0
16a5af44,0.004,0.008,0.0,0.04,0.048,0.152,0.008,0.052,0.052,0.636
16a60d14,0.024,0.152,0.288,0.196,0.02,0.1,0.016,0.16,0.016,0.028
16a66c9e,0.0,0.004,0.012,0.008,0.048,0.02,0.884,0.008,0.016,0.0
16a857ad,0.008,0.024,0.016,0.036,0.036,0.088,0.024,0.016,0.7,0.052
16a88cef,0.004,0.004,0.004,0.008,0.924,0.012,0.004,0.008,0.008,0.024
16a90ac6,0.0,0.0,0.088,0.044,0.104,0.052,0.024,0.036,0.012,0.64
16aaf7a4,0.936,0.0,0.024,0.0,0.0,0.012,0.012,0.0,0.012,0.004
16ada451,0.0,0.0,0.008,0.008,0.876,0.012,0.004,0.016,0.028,0.048
16ae98b3,0.068,0.0,0.016,0.252,0.036,0.36,0.012,0.032,0.132,0.092
16afa684,0.004,0.024,0.028,0.116,0.032,0.044,0.028,0.008,0.708,0.008
16b0a6c1,0.0,0.936,0.0,0.008,0.008,0.02,0.0,0.008,0.008,0.012
16b1705d,0.032,0.02,0.02,0.004,0.012,0.864,0.008,0.0,0.028,0.012
16b1e8f3,0.012,0.028,0.032,0.016,0.36,0.048,0.096,0.16,0.072,0.176
16b316c5,0.0,0.0,0.0,0.0,0.94,0.004,0.004,0.012,0.0,0.04
16b41e4d,0.064,0.0,0.08,0.004,0.172,0.04,0.516,0.016,0.056,0.052
16b57062,0.016,0.004,0.016,0.696,0.012,0.18,0.02,0.024,0.008,0.024
16b5bedc,0.008,0.0,0.016,0.004,0.004,0.016,0.94,0.0,0.008,0.004
16b6453d,0.972,0.0,0.004,0.0,0.0,0.004,0.016,0.0,0.004,0.0
16b67273,0.0,0.004,0.004,0.012,0.0,0.0,0.0,0.944,0.0,0.036
16b6e59c,0.032,0.004,0.104,0.272,0.088,0.12,0.024,0.028,0.168,0.16
16b7265d,0.032,0.04,0.504,0.02,0.184,0.076,0.08,0.032,0.012,0.02
16b74bce,0.004,0.004,0.048,0.004,0.768,0.02,0.072,0.032,0.008,0.04
16b7cbf2,0.008,0.004,0.036,0.076,0.004,0.748,0.056,0.0,0.056,0.012
16b842c6,0.008,0.0,0.016,0.0,0.04,0.02,0.884,0.004,0.004,0.024
16b9fdef,0.08,0.024,0.18,0.08,0.052,0.052,0.44,0.044,0.036,0.012
16bd31df,0.012,0.004,0.036,0.008,0.004,0.032,0.852,0.004,0.044,0.004
16c0e0e0,0.0,0.996,0.004,0.0,0.0,0.0,0.0,0.0,0.0,0.0
16c44c0b,0.0,0.008,0.0,0.024,0.044,0.032,0.004,0.164,0.052,0.672
16c71177,0.008,0.0,0.016,0.016,0.032,0.828,0.008,0.0,0.04,0.052
16c8e1ba,0.044,0.008,0.02,0.064,0.276,0.1,0.056,0.292,0.056,0.084
16c97a35,0.108,0.0,0.036,0.004,0.14,0.04,0.068,0.096,0.06,0.448
16cba2de,0.04,0.0,0.084,0.02,0.024,0.084,0.652,0.004,0.088,0.004
16cecd35,0.004,0.0,0.024,0.004,0.064,0.004,0.868,0.004,0.012,0.016
16cee86d,0.0,0.0,0.0,0.004,0.104,0.012,0.004,0.064,0.016,0.796
